,Station_code,latitud,longitud,HOURNORAIN,T2MMAX,T2MMEAN,T2MMIN,TPRECMAX,FECHA
0,ACO,19.6355,-98.912,0.0,295.22675,289.19879,284.43549,0.00033,2017-09-18 00:00:00
1,AJU,19.1547,-99.1625,0.0,296.43665,291.12164,286.88828,0.0003,2017-09-18 00:00:00
2,AJM,19.2721,-99.2077,0.0,296.07117,290.42847,286.13214,0.00035,2017-09-18 00:00:00
3,ATI,19.577,-99.2541,0.0,295.70837,289.45755,284.94351,0.0004,2017-09-18 00:00:00
4,BJU,19.3716,-99.15899999999999,0.0,295.66742,289.78751,285.37292,0.00037,2017-09-18 00:00:00
5,CAM,19.4684,-99.1698,0.0,295.47717,289.43765,284.97922,0.0004,2017-09-18 00:00:00
6,CCA,19.3262,-99.1761,0.0,295.84036000000003,290.06042,285.6944,0.00036,2017-09-18 00:00:00
7,TEC,19.4872,-99.1142,0.0,295.33789,289.31799,284.80994,0.00039,2017-09-18 00:00:00
8,CHO,19.2669,-98.8861,0.0,295.63745,290.12122,285.54001,0.00029,2017-09-18 00:00:00
9,COR,19.2653,-99.02600000000001,0.0,295.81777999999997,290.25952,285.79199,0.00031,2017-09-18 00:00:00
10,CUA,19.3653,-99.2917,0.0,295.85446,289.95697,285.62023999999997,0.00039,2017-09-18 00:00:00
11,CUT,19.7222,-99.1986,0.0,296.09665,289.7395,285.07727,0.00036,2017-09-18 00:00:00
12,DIC,19.2988,-99.1858,0.0,295.94836000000004,290.23618,285.90063,0.00035,2017-09-18 00:00:00
13,EAJ,19.2712,-99.204,0.0,296.07043,290.43146,286.13342,0.00035,2017-09-18 00:00:00
14,EDL,19.3134,-99.3106,0.0,296.01511,290.24548,285.95602,0.00037,2017-09-18 00:00:00
15,FAC,19.4825,-99.2435,0.0,295.57144,289.48462,285.06305,0.00041,2017-09-18 00:00:00
16,FAR,19.4737,-99.0462,0.0,295.20886,289.26099,284.69824,0.00037,2017-09-18 00:00:00
17,GAM,19.4827,-99.0945,0.0,295.30194,289.30145,284.77853,0.00037999999999999997,2017-09-18 00:00:00
18,HGM,19.4116,-99.1522,0.0,295.55014,289.59845,285.15308,0.00037999999999999997,2017-09-18 00:00:00
19,INN,19.292,-99.3805,0.0,296.11484,290.39551,286.13347999999996,0.00037,2017-09-18 00:00:00
20,IZT,19.3844,-99.1176,0.0,295.55472000000003,289.67291,285.21484,0.00037,2017-09-18 00:00:00
21,LPR,19.5347,-99.1177,0.0,295.3833,289.2616,284.70465,0.00039,2017-09-18 00:00:00
22,LAA,19.4838,-99.1473,0.0,295.4104,289.36859,284.8877,0.00039,2017-09-18 00:00:00
23,IBM,19.4433,-99.2154,0.0,295.59357,289.56561,285.1467,0.0004,2017-09-18 00:00:00
24,LOM,19.403,-99.2421,0.0,295.71216,289.74292,285.36053,0.00039,2017-09-18 00:00:00
25,LLA,19.5788,-99.0396,0.0,295.29016,289.2196,284.58124,0.00036,2017-09-18 00:00:00
26,MER,19.4246,-99.1196,0.0,295.45679,289.50442999999996,285.02542,0.00037999999999999997,2017-09-18 00:00:00
27,MGH,19.4041,-99.2026,0.0,295.65692,289.69669,285.29245,0.00039,2017-09-18 00:00:00
28,MPA,19.1769,-98.9902,0.0,296.13727,290.79114,286.34854,0.00028,2017-09-18 00:00:00
29,MON,19.4604,-98.9029,0.0,295.00989,289.19592,284.54053,0.00033,2017-09-18 00:00:00
30,MCM,19.4291,-99.1319,0.0,295.47299,289.50674,285.03607,0.00037999999999999997,2017-09-18 00:00:00
31,NEZ,19.3937,-99.0282,0.0,295.34362999999996,289.51129,284.96265,0.00035,2017-09-18 00:00:00
32,PED,19.3251,-99.2041,0.0,295.88336,290.0976,285.75223,0.00037,2017-09-18 00:00:00
33,SAG,19.533,-99.0303,0.0,295.18057000000005,289.14907999999997,284.52563,0.00036,2017-09-18 00:00:00
34,SNT,19.2504,-99.2565,0.0,296.18826,290.60004,286.34909,0.00033999999999999997,2017-09-18 00:00:00
35,SFE,19.3574,-99.2629,0.0,295.85222999999996,289.97647,285.6358,0.00037999999999999997,2017-09-18 00:00:00
36,SAC,19.3456,-99.0094,0.0,295.4631,289.73172,285.19162,0.00033,2017-09-18 00:00:00
37,TAH,19.2465,-99.0106,0.0,295.87597999999997,290.36947999999995,285.90015,0.0003,2017-09-18 00:00:00
38,TLA,19.5291,-99.2046,0.0,295.54578,289.35181,284.84653,0.00041,2017-09-18 00:00:00
39,TLI,19.6025,-99.1772,0.0,295.6543,289.43399,284.87363,0.00039,2017-09-18 00:00:00
40,UIZ,19.3608,-99.0739,0.0,295.53479,289.72742,285.24142,0.00035,2017-09-18 00:00:00
41,UAX,19.3044,-99.1036,0.0,295.79697000000004,290.10352,285.68976000000004,0.00033999999999999997,2017-09-18 00:00:00
42,VIF,19.6582,-99.0966,0.0,295.65289,289.45105,284.79581,0.00036,2017-09-18 00:00:00
43,XAL,19.526,-99.0824,0.0,295.28687,289.20624,284.6265,0.00037999999999999997,2017-09-18 00:00:00
