,Station_code,latitud,longitud,HOURNORAIN,T2MMAX,T2MMEAN,T2MMIN,TPRECMAX,FECHA
0,ACO,19.6355,-98.912,0.0,296.06781,289.34091,284.76596,0.00075,2019-07-10 00:00:00
1,AJU,19.1547,-99.1625,0.0,296.01309,290.71732000000003,286.56985,0.00059,2019-07-10 00:00:00
2,AJM,19.2721,-99.2077,0.0,295.79825,289.93671,285.59155,0.0006799999999999999,2019-07-10 00:00:00
3,ATI,19.577,-99.2541,0.0,295.94504,289.02338,284.28918,0.0008,2019-07-10 00:00:00
4,BJU,19.3716,-99.15899999999999,0.0,295.59171000000003,289.33047,284.87102999999996,0.00075,2019-07-10 00:00:00
5,CAM,19.4684,-99.1698,0.0,295.47986000000003,288.95349,284.40631,0.0008,2019-07-10 00:00:00
6,CCA,19.3262,-99.1761,0.0,295.67868,289.5896,285.18018,0.00072,2019-07-10 00:00:00
7,TEC,19.4872,-99.1142,0.0,295.44604,288.92177999999996,284.39264,0.0008,2019-07-10 00:00:00
8,CHO,19.2669,-98.8861,0.0,295.66696,290.0773,285.93539,0.0006799999999999999,2019-07-10 00:00:00
9,COR,19.2653,-99.02600000000001,0.0,295.72388,290.04114,285.8241,0.0006799999999999999,2019-07-10 00:00:00
10,CUA,19.3653,-99.2917,0.0,295.6452,289.37653,284.8873,0.00075,2019-07-10 00:00:00
11,CUT,19.7222,-99.1986,0.0,296.92258,289.65283,284.73907,0.0007099999999999999,2019-07-10 00:00:00
12,DIC,19.2988,-99.1858,0.0,295.7352,289.75998,285.38422,0.0007,2019-07-10 00:00:00
13,EAJ,19.2712,-99.204,0.0,295.79892,289.94397000000004,285.60199,0.0006799999999999999,2019-07-10 00:00:00
14,EDL,19.3134,-99.3106,0.0,295.74097,289.67303,285.24542,0.0007099999999999999,2019-07-10 00:00:00
15,FAC,19.4825,-99.2435,0.0,295.49036,288.91525,284.33636,0.00081,2019-07-10 00:00:00
16,FAR,19.4737,-99.0462,0.0,295.43292,288.99039,284.51187000000004,0.00078,2019-07-10 00:00:00
17,GAM,19.4827,-99.0945,0.0,295.44226000000003,288.93939,284.42371,0.00079,2019-07-10 00:00:00
18,HGM,19.4116,-99.1522,0.0,295.53198,289.14606000000003,284.64883,0.00078,2019-07-10 00:00:00
19,INN,19.292,-99.3805,0.0,295.79892,289.81067,285.40427,0.0007,2019-07-10 00:00:00
20,IZT,19.3844,-99.1176,0.0,295.55585,289.27859,284.82794,0.0007599999999999999,2019-07-10 00:00:00
21,LPR,19.5347,-99.1177,0.0,295.65869,288.92816,284.31125,0.0008,2019-07-10 00:00:00
22,LAA,19.4838,-99.1473,0.0,295.45944,288.9176,284.37219,0.0008,2019-07-10 00:00:00
23,IBM,19.4433,-99.2154,0.0,295.51865,289.02856,284.48175,0.0008,2019-07-10 00:00:00
24,LOM,19.403,-99.2421,0.0,295.57562,289.18649,284.66626,0.00078,2019-07-10 00:00:00
25,LLA,19.5788,-99.0396,0.0,295.78864,289.07565,284.48285,0.00078,2019-07-10 00:00:00
26,MER,19.4246,-99.1196,0.0,295.5036,289.1022,284.61066,0.00078,2019-07-10 00:00:00
27,MGH,19.4041,-99.2026,0.0,295.5618,289.17812999999995,284.66757,0.00078,2019-07-10 00:00:00
28,MPA,19.1769,-98.9902,0.0,295.8696,290.63037,286.57642000000004,0.00063,2019-07-10 00:00:00
29,MON,19.4604,-98.9029,0.0,295.41857999999996,289.14264,284.76086000000004,0.00075,2019-07-10 00:00:00
30,MCM,19.4291,-99.1319,0.0,295.50388,289.08405,284.58246,0.00078,2019-07-10 00:00:00
31,NEZ,19.3937,-99.0282,0.0,295.50635,289.27859,284.87845,0.00075,2019-07-10 00:00:00
32,PED,19.3251,-99.2041,0.0,295.69135,289.59439,285.1748,0.00072,2019-07-10 00:00:00
33,SAG,19.533,-99.0303,0.0,295.60715,288.97171000000003,284.41983,0.00078,2019-07-10 00:00:00
34,SNT,19.2504,-99.2565,0.0,295.85681,290.07755,285.74869,0.00066,2019-07-10 00:00:00
35,SFE,19.3574,-99.2629,0.0,295.65204,289.4147,284.93903,0.00075,2019-07-10 00:00:00
36,SAC,19.3456,-99.0094,0.0,295.56924,289.53571,285.20786,0.00072,2019-07-10 00:00:00
37,TAH,19.2465,-99.0106,0.0,295.75317,290.17657,286.00122000000005,0.00066,2019-07-10 00:00:00
38,TLA,19.5291,-99.2046,0.0,295.7038,288.89676000000003,284.22806,0.00081,2019-07-10 00:00:00
39,TLI,19.6025,-99.1772,0.0,296.02103,289.10828,284.38647000000003,0.00078,2019-07-10 00:00:00
40,UIZ,19.3608,-99.0739,0.0,295.57153,289.41388,285.01923,0.00074,2019-07-10 00:00:00
41,UAX,19.3044,-99.1036,0.0,295.68762000000004,289.74548,285.40948,0.0007099999999999999,2019-07-10 00:00:00
42,VIF,19.6582,-99.0966,0.0,296.30481000000003,289.34463999999997,284.61287999999996,0.00075,2019-07-10 00:00:00
43,XAL,19.526,-99.0824,0.0,295.60706,288.92654,284.34182999999996,0.00079,2019-07-10 00:00:00
