,Station_code,latitud,longitud,HOURNORAIN,T2MMAX,T2MMEAN,T2MMIN,TPRECMAX,FECHA
0,ACO,19.6355,-98.912,9637.22949,292.71837999999997,284.08826,277.34238,1e-05,2018-12-12 00:00:00
1,AJU,19.1547,-99.1625,9064.32422,294.31451,286.21582,279.79053,1e-05,2018-12-12 00:00:00
2,AJM,19.2721,-99.2077,7178.83545,293.28918,285.39044,278.96051,1e-05,2018-12-12 00:00:00
3,ATI,19.577,-99.2541,4050.5280799999996,292.00595,284.17264,277.71472,2e-05,2018-12-12 00:00:00
4,BJU,19.3716,-99.15899999999999,6162.21631,292.55896,284.66055,278.19775,1e-05,2018-12-12 00:00:00
5,CAM,19.4684,-99.1698,5244.08789,292.06915,284.24515,277.78101000000004,1e-05,2018-12-12 00:00:00
6,CCA,19.3262,-99.1761,6571.64551,292.86996,284.97008999999997,278.52319,1e-05,2018-12-12 00:00:00
7,TEC,19.4872,-99.1142,5898.6923799999995,292.10598999999996,284.14929,277.63531,1e-05,2018-12-12 00:00:00
8,CHO,19.2669,-98.8861,9306.71289,293.74585,285.16013,278.61458999999996,1e-05,2018-12-12 00:00:00
9,COR,19.2653,-99.02600000000001,8509.56934,293.59082,285.27109,278.77164,1e-05,2018-12-12 00:00:00
10,CUA,19.3653,-99.2917,5424.146479999999,292.51962000000003,284.80591,278.40051,1e-05,2018-12-12 00:00:00
11,CUT,19.7222,-99.1986,5163.10205,292.70291000000003,284.44061,277.86615,2e-05,2018-12-12 00:00:00
12,DIC,19.2988,-99.1858,6882.573240000001,293.07842999999997,285.17175,278.73236,1e-05,2018-12-12 00:00:00
13,EAJ,19.2712,-99.204,7212.9502,293.30109,285.3952,278.96423,1e-05,2018-12-12 00:00:00
14,EDL,19.3134,-99.3106,6174.20801,292.90143,285.14856000000003,278.74191,1e-05,2018-12-12 00:00:00
15,FAC,19.4825,-99.2435,4465.80615,291.94714,284.25787,277.84021,2e-05,2018-12-12 00:00:00
16,FAR,19.4737,-99.0462,7020.664059999999,292.2981,284.14212000000003,277.56366,1e-05,2018-12-12 00:00:00
17,GAM,19.4827,-99.0945,6206.03223,292.15717,284.1463,277.6145,1e-05,2018-12-12 00:00:00
18,HGM,19.4116,-99.1522,5853.64844,292.33453,284.44501,277.97205,1e-05,2018-12-12 00:00:00
19,INN,19.292,-99.3805,6386.2973600000005,293.05157,285.3201,278.92349,1e-05,2018-12-12 00:00:00
20,IZT,19.3844,-99.1176,6494.31055,292.54425,284.55441,278.06055,1e-05,2018-12-12 00:00:00
21,LPR,19.5347,-99.1177,5682.22998,292.065,284.05539,277.52051,1e-05,2018-12-12 00:00:00
22,LAA,19.4838,-99.1473,5443.5786100000005,292.05322,284.1813,277.69757000000004,1e-05,2018-12-12 00:00:00
23,IBM,19.4433,-99.2154,4976.79883,292.11755,284.36841,277.93506,1e-05,2018-12-12 00:00:00
24,LOM,19.403,-99.2421,5170.32959,292.29962,284.56613,278.14612,1e-05,2018-12-12 00:00:00
25,LLA,19.5788,-99.0396,7271.2627,292.33121,284.06052,277.43515,1e-05,2018-12-12 00:00:00
26,MER,19.4246,-99.1196,6148.51221,292.32187000000005,284.3591,277.85876,1e-05,2018-12-12 00:00:00
27,MGH,19.4041,-99.2026,5432.4736299999995,292.32027999999997,284.52942,278.09033,1e-05,2018-12-12 00:00:00
28,MPA,19.1769,-98.9902,9257.08398,294.32144,285.86893,279.42062000000004,1e-05,2018-12-12 00:00:00
29,MON,19.4604,-98.9029,8947.95996,292.66754,284.16455,277.48129,1e-05,2018-12-12 00:00:00
30,MCM,19.4291,-99.1319,5964.094239999999,292.28258999999997,284.35281000000003,277.86191,1e-05,2018-12-12 00:00:00
31,NEZ,19.3937,-99.0282,7620.01807,292.67307,284.43582000000004,277.86606,1e-05,2018-12-12 00:00:00
32,PED,19.3251,-99.2041,6396.115229999999,292.85254,285.00146,278.56702,1e-05,2018-12-12 00:00:00
33,SAG,19.533,-99.0303,7305.757809999999,292.25571,284.00809,277.38345,1e-05,2018-12-12 00:00:00
34,SNT,19.2504,-99.2565,7375.708009999999,293.44785,285.58261,279.1626,1e-05,2018-12-12 00:00:00
35,SFE,19.3574,-99.2629,5640.87891,292.58272999999997,284.83693999999997,278.42328,1e-05,2018-12-12 00:00:00
36,SAC,19.3456,-99.0094,8119.246090000001,293.00659,284.69296,278.13354,1e-05,2018-12-12 00:00:00
37,TAH,19.2465,-99.0106,8751.93066,293.76767,285.39874,278.90634,1e-05,2018-12-12 00:00:00
38,TLA,19.5291,-99.2046,4414.7338899999995,291.91568,284.09344,277.62942999999996,2e-05,2018-12-12 00:00:00
39,TLI,19.6025,-99.1772,4932.44287,292.16406,284.17742999999996,277.66632000000004,2e-05,2018-12-12 00:00:00
40,UIZ,19.3608,-99.0739,7232.243159999999,292.77151000000003,284.64697,278.12633999999997,1e-05,2018-12-12 00:00:00
41,UAX,19.3044,-99.1036,7458.041020000001,293.1416,285.05713,278.5773,1e-05,2018-12-12 00:00:00
42,VIF,19.6582,-99.0966,6511.59766,292.49518,284.22656,277.62369,2e-05,2018-12-12 00:00:00
43,XAL,19.526,-99.0824,6312.45215,292.12369,284.02783,277.45911,1e-05,2018-12-12 00:00:00
