,Station_code,latitud,longitud,HOURNORAIN,T2MMAX,T2MMEAN,T2MMIN,TPRECMAX,FECHA
0,ACO,19.6355,-98.912,0.0,294.0376,286.41266,280.70977999999997,5e-05,2019-11-17 00:00:00
1,AJU,19.1547,-99.1625,0.0,295.65817000000004,288.73392,283.53772000000004,7e-05,2019-11-17 00:00:00
2,AJM,19.2721,-99.2077,0.0,294.66815,287.80286,282.77335,9e-05,2019-11-17 00:00:00
3,ATI,19.577,-99.2541,0.0,293.43692000000004,286.39835,281.60876,9e-05,2019-11-17 00:00:00
4,BJU,19.3716,-99.15899999999999,0.0,294.01236,287.01501,281.98315,9e-05,2019-11-17 00:00:00
5,CAM,19.4684,-99.1698,0.0,293.55548,286.55208999999996,281.58887000000004,9e-05,2019-11-17 00:00:00
6,CCA,19.3262,-99.1761,0.0,294.29565,287.34958,282.32043,9e-05,2019-11-17 00:00:00
7,TEC,19.4872,-99.1142,0.0,293.59525,286.47351000000003,281.36554,9e-05,2019-11-17 00:00:00
8,CHO,19.2669,-98.8861,0.0,295.32812,287.69287,282.0885,5e-05,2019-11-17 00:00:00
9,COR,19.2653,-99.02600000000001,0.0,295.09259,287.75903,282.37772,7e-05,2019-11-17 00:00:00
10,CUA,19.3653,-99.2917,0.0,293.94714,287.13632,282.28931,0.0001,2019-11-17 00:00:00
11,CUT,19.7222,-99.1986,0.0,293.94946,286.61777,281.6806,5.9999999999999995e-05,2019-11-17 00:00:00
12,DIC,19.2988,-99.1858,0.0,294.4845,287.56854,282.53375,9e-05,2019-11-17 00:00:00
13,EAJ,19.2712,-99.204,0.0,294.68115,287.80945,282.77374,8e-05,2019-11-17 00:00:00
14,EDL,19.3134,-99.3106,0.0,294.2865,287.51324,282.62051,9e-05,2019-11-17 00:00:00
15,FAC,19.4825,-99.2435,0.0,293.43866,286.54053,281.72351000000003,0.0001,2019-11-17 00:00:00
16,FAR,19.4737,-99.0462,0.0,293.78458,286.50351,281.18417,8e-05,2019-11-17 00:00:00
17,GAM,19.4827,-99.0945,0.0,293.64529,286.48056,281.31476000000004,8e-05,2019-11-17 00:00:00
18,HGM,19.4116,-99.1522,0.0,293.80466,286.78046,281.75278,9e-05,2019-11-17 00:00:00
19,INN,19.292,-99.3805,0.0,294.41486000000003,287.69562,282.81177,9e-05,2019-11-17 00:00:00
20,IZT,19.3844,-99.1176,0.0,294.01215,286.91797,281.79297,8e-05,2019-11-17 00:00:00
21,LPR,19.5347,-99.1177,0.0,293.51968,286.34225,281.25266,8e-05,2019-11-17 00:00:00
22,LAA,19.4838,-99.1473,0.0,293.54309,286.49216,281.47617,9e-05,2019-11-17 00:00:00
23,IBM,19.4433,-99.2154,0.0,293.59442,286.67107999999996,281.78912,9e-05,2019-11-17 00:00:00
24,LOM,19.403,-99.2421,0.0,293.75562,286.88144,282.01605,9e-05,2019-11-17 00:00:00
25,LLA,19.5788,-99.0396,0.0,293.73822,286.37067,281.02011,7e-05,2019-11-17 00:00:00
26,MER,19.4246,-99.1196,0.0,293.79971,286.7016,281.59607,9e-05,2019-11-17 00:00:00
27,MGH,19.4041,-99.2026,0.0,293.78064,286.85278,281.92773,9e-05,2019-11-17 00:00:00
28,MPA,19.1769,-98.9902,0.0,295.87045,288.43445,283.0036,5.9999999999999995e-05,2019-11-17 00:00:00
29,MON,19.4604,-98.9029,0.0,294.15546,286.59381,280.91449,5.9999999999999995e-05,2019-11-17 00:00:00
30,MCM,19.4291,-99.1319,0.0,293.76016,286.68851,281.6167,9e-05,2019-11-17 00:00:00
31,NEZ,19.3937,-99.0282,0.0,294.16385,286.83749,281.46185,7e-05,2019-11-17 00:00:00
32,PED,19.3251,-99.2041,0.0,294.26825,287.37384,282.39038,9e-05,2019-11-17 00:00:00
33,SAG,19.533,-99.0303,0.0,293.69409,286.33817,280.96066,7e-05,2019-11-17 00:00:00
34,SNT,19.2504,-99.2565,0.0,294.79187,288.00323,282.99722,9e-05,2019-11-17 00:00:00
35,SFE,19.3574,-99.2629,0.0,294.00763,287.17593,282.29593,9e-05,2019-11-17 00:00:00
36,SAC,19.3456,-99.0094,0.0,294.5083,287.13122999999996,281.70657,7e-05,2019-11-17 00:00:00
37,TAH,19.2465,-99.0106,0.0,295.28381,287.90741,282.49722,5.9999999999999995e-05,2019-11-17 00:00:00
38,TLA,19.5291,-99.2046,0.0,293.38214,286.34546,281.48264,9e-05,2019-11-17 00:00:00
39,TLI,19.6025,-99.1772,0.0,293.56824,286.41769,281.47888,8e-05,2019-11-17 00:00:00
40,UIZ,19.3608,-99.0739,0.0,294.24817,287.04431,281.7933,8e-05,2019-11-17 00:00:00
41,UAX,19.3044,-99.1036,0.0,294.59247,287.48013,282.28564,8e-05,2019-11-17 00:00:00
42,VIF,19.6582,-99.0966,0.0,293.8248,286.47321,281.29379,7e-05,2019-11-17 00:00:00
43,XAL,19.526,-99.0824,0.0,293.57751,286.3345,281.13027999999997,8e-05,2019-11-17 00:00:00
