,Station_code,latitud,longitud,HOURNORAIN,T2MMAX,T2MMEAN,T2MMIN,TPRECMAX,FECHA
0,ACO,19.6355,-98.912,5581.28125,298.64874,290.01221,282.85376,0.0,2016-03-27 00:00:00
1,AJU,19.1547,-99.1625,5315.56592,302.00201,292.70609,284.95865,0.0,2016-03-27 00:00:00
2,AJM,19.2721,-99.2077,5230.95801,300.56256,291.51147000000003,284.05388999999997,0.0,2016-03-27 00:00:00
3,ATI,19.577,-99.2541,4437.461429999999,298.51312,289.922,283.0506,0.0,2016-03-27 00:00:00
4,BJU,19.3716,-99.15899999999999,5145.6611299999995,299.42871,290.56857,283.42217999999997,0.0,2016-03-27 00:00:00
5,CAM,19.4684,-99.1698,5062.50146,298.73282,289.99438,283.01535,0.0,2016-03-27 00:00:00
6,CCA,19.3262,-99.1761,5166.062010000001,299.91382000000004,290.97339,283.70081,0.0,2016-03-27 00:00:00
7,TEC,19.4872,-99.1142,5220.0127,298.65292,289.90991,282.95291000000003,0.0,2016-03-27 00:00:00
8,CHO,19.2669,-98.8861,5112.538570000001,300.75638,291.66913,284.54092,0.0,2016-03-27 00:00:00
9,COR,19.2653,-99.02600000000001,5158.85449,300.71564,291.63678,284.37247,0.0,2016-03-27 00:00:00
10,CUA,19.3653,-99.2917,5020.31348,299.53986000000003,290.67749,283.46381,0.0,2016-03-27 00:00:00
11,CUT,19.7222,-99.1986,3928.9028299999995,298.91138,290.41602,283.45377,0.0,2016-03-27 00:00:00
12,DIC,19.2988,-99.1858,5192.33789,300.23169,291.2374,283.87985,0.0,2016-03-27 00:00:00
13,EAJ,19.2712,-99.204,5231.78906,300.57547,291.52203,284.06439,0.0,2016-03-27 00:00:00
14,EDL,19.3134,-99.3106,5134.37891,300.08746,291.12531,283.75167999999996,0.0,2016-03-27 00:00:00
15,FAC,19.4825,-99.2435,4895.0576200000005,298.68207,289.97028,283.00412,0.0,2016-03-27 00:00:00
16,FAR,19.4737,-99.0462,5442.132320000001,298.75153,289.96768,282.99579,0.0,2016-03-27 00:00:00
17,GAM,19.4827,-99.0945,5282.5293,298.67767000000003,289.92371,282.96234,0.0,2016-03-27 00:00:00
18,HGM,19.4116,-99.1522,5135.15527,299.08411,290.28082,283.21875,0.0,2016-03-27 00:00:00
19,INN,19.292,-99.3805,5156.7373,300.32281,291.32757999999995,283.88437000000005,0.0,2016-03-27 00:00:00
20,IZT,19.3844,-99.1176,5212.12402,299.31894,290.46832,283.367,0.0,2016-03-27 00:00:00
21,LPR,19.5347,-99.1177,5024.11377,298.46466000000004,289.80298,282.88715,0.0,2016-03-27 00:00:00
22,LAA,19.4838,-99.1473,5118.21191,298.65811,289.92554,282.96616,0.0,2016-03-27 00:00:00
23,IBM,19.4433,-99.2154,4985.16016,298.88464,290.13049,283.10834,0.0,2016-03-27 00:00:00
24,LOM,19.403,-99.2421,4995.09619,299.18225,290.37946,283.27289,0.0,2016-03-27 00:00:00
25,LLA,19.5788,-99.0396,5276.8076200000005,298.54819,289.87939,282.88455,0.0,2016-03-27 00:00:00
26,MER,19.4246,-99.1196,5206.0576200000005,298.99124,290.19473,283.16312,0.0,2016-03-27 00:00:00
27,MGH,19.4041,-99.2026,5047.5463899999995,299.15833,290.3533,283.25973999999997,0.0,2016-03-27 00:00:00
28,MPA,19.1769,-98.9902,4881.413570000001,301.81711,292.58276,285.2204,0.0,2016-03-27 00:00:00
29,MON,19.4604,-98.9029,5788.73975,298.98633,290.12485,283.1272,0.0,2016-03-27 00:00:00
30,MCM,19.4291,-99.1319,5175.2861299999995,298.96198,290.17377,283.14545,0.0,2016-03-27 00:00:00
31,NEZ,19.3937,-99.0282,5407.22461,299.2847,290.41607999999997,283.36615,0.0,2016-03-27 00:00:00
32,PED,19.3251,-99.2041,5149.35645,299.92877000000004,290.98859,283.69537,0.0,2016-03-27 00:00:00
33,SAG,19.533,-99.0303,5427.11621,298.50347999999997,289.7995,282.82833999999997,0.0,2016-03-27 00:00:00
34,SNT,19.2504,-99.2565,5286.95215,300.82825,291.72986000000003,284.16913,0.0,2016-03-27 00:00:00
35,SFE,19.3574,-99.2629,5054.76758,299.60672,290.72964,283.50158999999996,0.0,2016-03-27 00:00:00
36,SAC,19.3456,-99.0094,5349.85791,299.76093,290.81888,283.7113,0.0,2016-03-27 00:00:00
37,TAH,19.2465,-99.0106,5101.94189,300.96652,291.85126,284.57122999999996,0.0,2016-03-27 00:00:00
38,TLA,19.5291,-99.2046,4705.40771,298.43307000000004,289.80676,282.93161000000003,0.0,2016-03-27 00:00:00
39,TLI,19.6025,-99.1772,4575.478029999999,298.56888,289.9696,283.06012000000004,0.0,2016-03-27 00:00:00
40,UIZ,19.3608,-99.0739,5281.3418,299.55548,290.65722999999997,283.53574,0.0,2016-03-27 00:00:00
41,UAX,19.3044,-99.1036,5215.23828,300.18439,291.19153,283.92224,0.0,2016-03-27 00:00:00
42,VIF,19.6582,-99.0966,4704.9209,298.68936,290.11331,283.10275,0.0,2016-03-27 00:00:00
43,XAL,19.526,-99.0824,5205.2998,298.47037,289.78708,282.85312000000005,0.0,2016-03-27 00:00:00
