,Station_code,latitud,longitud,HOURNORAIN,T2MMAX,T2MMEAN,T2MMIN,TPRECMAX,FECHA
0,ACO,19.6355,-98.912,25106.25977,300.52579,289.79922,281.6619,0.0,2019-02-16 00:00:00
1,AJU,19.1547,-99.1625,19833.60352,301.92627000000005,291.78137000000004,283.59848,0.0,2019-02-16 00:00:00
2,AJM,19.2721,-99.2077,22709.76953,301.14197,290.90924,282.67847,0.0,2019-02-16 00:00:00
3,ATI,19.577,-99.2541,27191.089839999997,300.22446,289.82489,281.50153,0.0,2019-02-16 00:00:00
4,BJU,19.3716,-99.15899999999999,24251.21094,300.51587,290.18066,282.00616,0.0,2019-02-16 00:00:00
5,CAM,19.4684,-99.1698,25499.99609,300.1311,289.754,281.57642000000004,0.0,2019-02-16 00:00:00
6,CCA,19.3262,-99.1761,23570.05078,300.78186,290.49237,282.2973,0.0,2019-02-16 00:00:00
7,TEC,19.4872,-99.1142,25173.74219,300.10001,289.6636,281.53873,0.0,2019-02-16 00:00:00
8,CHO,19.2669,-98.8861,19229.22266,301.20715,290.85321,283.03238,0.0,2019-02-16 00:00:00
9,COR,19.2653,-99.02600000000001,20528.29297,301.20059,290.89697,282.91607999999997,0.0,2019-02-16 00:00:00
10,CUA,19.3653,-99.2917,24797.92383,300.56958,290.30438,282.04047,0.0,2019-02-16 00:00:00
11,CUT,19.7222,-99.1986,28000.16797,300.9101,290.37183,281.87036,0.0,2019-02-16 00:00:00
12,DIC,19.2988,-99.1858,23109.97266,300.9574,290.69476000000003,282.48742999999996,0.0,2019-02-16 00:00:00
13,EAJ,19.2712,-99.204,22660.09766,301.14877,290.91562000000005,282.68835,0.0,2019-02-16 00:00:00
14,EDL,19.3134,-99.3106,23950.26172,300.87854,290.64423,282.36322,0.0,2019-02-16 00:00:00
15,FAC,19.4825,-99.2435,26012.65234,300.09009,289.76099,281.53607,0.0,2019-02-16 00:00:00
16,FAR,19.4737,-99.0462,24356.41406,300.17059,289.66901,281.61765,0.0,2019-02-16 00:00:00
17,GAM,19.4827,-99.0945,24956.64844,300.11835,289.66373,281.55852999999996,0.0,2019-02-16 00:00:00
18,HGM,19.4116,-99.1522,24774.19531,300.32767,289.96124,281.79611,0.0,2019-02-16 00:00:00
19,INN,19.292,-99.3805,23718.49805,301.00558,290.80276000000003,282.51282000000003,0.0,2019-02-16 00:00:00
20,IZT,19.3844,-99.1176,24063.29102,300.45999,290.08405,281.95505,0.0,2019-02-16 00:00:00
21,LPR,19.5347,-99.1177,26001.61719,300.11602999999997,289.63651,281.45325,0.0,2019-02-16 00:00:00
22,LAA,19.4838,-99.1473,25446.74219,300.09479,289.69186,281.53519,0.0,2019-02-16 00:00:00
23,IBM,19.4433,-99.2154,25542.55273,300.20795,289.87354,281.66033999999996,0.0,2019-02-16 00:00:00
24,LOM,19.403,-99.2421,25196.34961,300.37152000000003,290.06921,281.83429,0.0,2019-02-16 00:00:00
25,LLA,19.5788,-99.0396,25495.24609,300.2673,289.68549,281.53641,0.0,2019-02-16 00:00:00
26,MER,19.4246,-99.1196,24648.12305,300.2822,289.88027999999997,281.74877999999995,0.0,2019-02-16 00:00:00
27,MGH,19.4041,-99.2026,25024.73633,300.36212,290.03735,281.82745,0.0,2019-02-16 00:00:00
28,MPA,19.1769,-98.9902,18080.58398,301.7634,291.57732999999996,283.67984,0.0,2019-02-16 00:00:00
29,MON,19.4604,-98.9029,22803.41211,300.32336000000004,289.71997000000005,281.80118,0.0,2019-02-16 00:00:00
30,MCM,19.4291,-99.1319,24807.80859,300.26412999999997,289.87088,281.72668,0.0,2019-02-16 00:00:00
31,NEZ,19.3937,-99.0282,23193.38672,300.45346,289.99161000000004,281.97345,0.0,2019-02-16 00:00:00
32,PED,19.3251,-99.2041,23751.13281,300.79004,290.51541000000003,282.29446,0.0,2019-02-16 00:00:00
33,SAG,19.533,-99.0303,25135.10938,300.15982,289.58365,281.48572,0.0,2019-02-16 00:00:00
34,SNT,19.2504,-99.2565,22535.22656,301.29401,291.08813,282.8186,0.0,2019-02-16 00:00:00
35,SFE,19.3574,-99.2629,24592.14844,300.60852,290.33813,282.08441,0.0,2019-02-16 00:00:00
36,SAC,19.3456,-99.0094,22111.6875,300.703,290.2793,282.29745,0.0,2019-02-16 00:00:00
37,TAH,19.2465,-99.0106,19892.04297,301.32874,291.04675,283.0947,0.0,2019-02-16 00:00:00
38,TLA,19.5291,-99.2046,26698.4043,300.08377,289.68011,281.42801000000003,0.0,2019-02-16 00:00:00
39,TLI,19.6025,-99.1772,26880.00195,300.31412,289.8555,281.55301000000003,0.0,2019-02-16 00:00:00
40,UIZ,19.3608,-99.0739,23187.57812,300.59106,290.19894,282.1272,0.0,2019-02-16 00:00:00
41,UAX,19.3044,-99.1036,22401.82031,300.92725,290.6163,282.50946,0.0,2019-02-16 00:00:00
42,VIF,19.6582,-99.0966,26676.80469,300.55682,289.99023,281.67896,0.0,2019-02-16 00:00:00
43,XAL,19.526,-99.0824,25611.33008,300.11343,289.59811,281.45617999999996,0.0,2019-02-16 00:00:00
