,Station_code,latitud,longitud,HOURNORAIN,T2MMAX,T2MMEAN,T2MMIN,TPRECMAX,FECHA
0,ACO,19.6355,-98.912,0.0,295.99318999999997,288.28328999999997,283.086,0.00015,2019-09-09 00:00:00
1,AJU,19.1547,-99.1625,0.0,294.79404,289.56729,285.09198,0.00016999999999999999,2019-09-09 00:00:00
2,AJM,19.2721,-99.2077,0.0,294.57172,288.8092,284.04632999999995,0.00015,2019-09-09 00:00:00
3,ATI,19.577,-99.2541,0.0,294.97525,288.03378,282.75571,0.0001,2019-09-09 00:00:00
4,BJU,19.3716,-99.15899999999999,0.0,294.60528999999997,288.24115,283.29907000000003,0.00014,2019-09-09 00:00:00
5,CAM,19.4684,-99.1698,0.0,294.5358,287.88254,282.80933,0.00013000000000000002,2019-09-09 00:00:00
6,CCA,19.3262,-99.1761,0.0,294.59601000000004,288.48593,283.6214,0.00014,2019-09-09 00:00:00
7,TEC,19.4872,-99.1142,0.0,294.67647999999997,287.8501,282.79874,0.00014,2019-09-09 00:00:00
8,CHO,19.2669,-98.8861,0.0,295.48932,289.0386,284.51477,0.0002,2019-09-09 00:00:00
9,COR,19.2653,-99.02600000000001,0.0,295.13342,288.96713,284.35623,0.00018,2019-09-09 00:00:00
10,CUA,19.3653,-99.2917,0.0,294.38962000000004,288.27737,283.30197000000004,0.00013000000000000002,2019-09-09 00:00:00
11,CUT,19.7222,-99.1986,0.0,296.21802,288.76038,283.30859,8e-05,2019-09-09 00:00:00
12,DIC,19.2988,-99.1858,0.0,294.59488,288.64612,283.83374,0.00015,2019-09-09 00:00:00
13,EAJ,19.2712,-99.204,0.0,294.58066,288.81689,284.05817,0.00015,2019-09-09 00:00:00
14,EDL,19.3134,-99.3106,0.0,294.40875,288.55157,283.67208999999997,0.00013000000000000002,2019-09-09 00:00:00
15,FAC,19.4825,-99.2435,0.0,294.39636,287.84918,282.73287999999997,0.00011999999999999999,2019-09-09 00:00:00
16,FAR,19.4737,-99.0462,0.0,294.88776,287.91382000000004,282.93073,0.00016,2019-09-09 00:00:00
17,GAM,19.4827,-99.0945,0.0,294.73346000000004,287.86618,282.83297999999996,0.00015,2019-09-09 00:00:00
18,HGM,19.4116,-99.1522,0.0,294.60083,288.06555,283.06592,0.00014,2019-09-09 00:00:00
19,INN,19.292,-99.3805,0.0,294.37155,288.67615,283.83954,0.00014,2019-09-09 00:00:00
20,IZT,19.3844,-99.1176,0.0,294.71191,288.19501,283.26047,0.00015,2019-09-09 00:00:00
21,LPR,19.5347,-99.1177,0.0,294.94434,287.88889,282.72794,0.00013000000000000002,2019-09-09 00:00:00
22,LAA,19.4838,-99.1473,0.0,294.58746,287.84763,282.77499,0.00013000000000000002,2019-09-09 00:00:00
23,IBM,19.4433,-99.2154,0.0,294.45245,287.95398,282.88518999999997,0.00013000000000000002,2019-09-09 00:00:00
24,LOM,19.403,-99.2421,0.0,294.42578,288.1015,283.07547,0.00013000000000000002,2019-09-09 00:00:00
25,LLA,19.5788,-99.0396,0.0,295.34256,288.02972,282.879,0.00014,2019-09-09 00:00:00
26,MER,19.4246,-99.1196,0.0,294.68259,288.02435,283.02945,0.00014,2019-09-09 00:00:00
27,MGH,19.4041,-99.2026,0.0,294.48975,288.09436,283.07996,0.00013000000000000002,2019-09-09 00:00:00
28,MPA,19.1769,-98.9902,0.0,295.34961,289.57626,285.18985,0.00018999999999999998,2019-09-09 00:00:00
29,MON,19.4604,-98.9029,0.0,295.26328,288.06064,283.20779,0.00018999999999999998,2019-09-09 00:00:00
30,MCM,19.4291,-99.1319,0.0,294.64655,288.00667999999996,282.99817,0.00014,2019-09-09 00:00:00
31,NEZ,19.3937,-99.0282,0.0,294.99352999999996,288.20215,283.32977,0.00016999999999999999,2019-09-09 00:00:00
32,PED,19.3251,-99.2041,0.0,294.53583,288.48663,283.61047,0.00014,2019-09-09 00:00:00
33,SAG,19.533,-99.0303,0.0,295.16586,287.90939,282.81534,0.00015,2019-09-09 00:00:00
34,SNT,19.2504,-99.2565,0.0,294.51239,288.93298,284.20099,0.00015,2019-09-09 00:00:00
35,SFE,19.3574,-99.2629,0.0,294.42316,288.31363,283.35742,0.00013000000000000002,2019-09-09 00:00:00
36,SAC,19.3456,-99.0094,0.0,295.09848,288.46286000000003,283.69128,0.00018,2019-09-09 00:00:00
37,TAH,19.2465,-99.0106,0.0,295.20596,289.10857999999996,284.55422999999996,0.00018,2019-09-09 00:00:00
38,TLA,19.5291,-99.2046,0.0,294.77472,287.87543,282.65872,0.00011,2019-09-09 00:00:00
39,TLI,19.6025,-99.1772,0.0,295.20538,288.117,282.85004,0.00011,2019-09-09 00:00:00
40,UIZ,19.3608,-99.0739,0.0,294.86951,288.33209,283.47339,0.00016,2019-09-09 00:00:00
41,UAX,19.3044,-99.1036,0.0,294.82236,288.65088,283.88312,0.00016,2019-09-09 00:00:00
42,VIF,19.6582,-99.0966,0.0,295.75565,288.36002,283.05466,0.00011999999999999999,2019-09-09 00:00:00
43,XAL,19.526,-99.0824,0.0,294.99765,287.87523999999996,282.74887,0.00014,2019-09-09 00:00:00
