,Station_code,latitud,longitud,HOURNORAIN,T2MMAX,T2MMEAN,T2MMIN,TPRECMAX,FECHA
0,ACO,19.6355,-98.912,23964.49609,294.4151,284.59766,277.10861,0.0,2019-12-14 00:00:00
1,AJU,19.1547,-99.1625,26394.16797,296.68242999999995,286.99277,279.18158,0.0,2019-12-14 00:00:00
2,AJM,19.2721,-99.2077,26423.57031,295.7644,285.83179,278.14325,0.0,2019-12-14 00:00:00
3,ATI,19.577,-99.2541,26168.16016,294.59842000000003,284.33496,276.90362999999996,0.0,2019-12-14 00:00:00
4,BJU,19.3716,-99.15899999999999,26087.17969,294.98474,284.95092999999997,277.36328,0.0,2019-12-14 00:00:00
5,CAM,19.4684,-99.1698,26051.38672,294.53552,284.39874,276.87372,0.0,2019-12-14 00:00:00
6,CCA,19.3262,-99.1761,26228.51953,295.31891,285.3298,277.70013,0.0,2019-12-14 00:00:00
7,TEC,19.4872,-99.1142,25719.52539,294.4209,284.34537,276.81885,0.0,2019-12-14 00:00:00
8,CHO,19.2669,-98.8861,24910.24414,295.65396,286.13492,278.45162999999997,0.0,2019-12-14 00:00:00
9,COR,19.2653,-99.02600000000001,25506.48828,295.72042999999996,286.0444,278.35617,0.0,2019-12-14 00:00:00
10,CUA,19.3653,-99.2917,26546.6875,295.13797,285.01486,277.42285,0.0,2019-12-14 00:00:00
11,CUT,19.7222,-99.1986,25560.21094,295.09229,284.88855,277.52942,0.0,2019-12-14 00:00:00
12,DIC,19.2988,-99.1858,26307.35547,295.53485,285.57788,277.91986,0.0,2019-12-14 00:00:00
13,EAJ,19.2712,-99.204,26411.07227,295.77063,285.84326,278.15369,0.0,2019-12-14 00:00:00
14,EDL,19.3134,-99.3106,26618.04297,295.49532999999997,285.44012000000004,277.79514,0.0,2019-12-14 00:00:00
15,FAC,19.4825,-99.2435,26349.06445,294.56104,284.35025,276.83829,0.0,2019-12-14 00:00:00
16,FAR,19.4737,-99.0462,25286.93359,294.40115,284.43842,276.89232999999996,0.0,2019-12-14 00:00:00
17,GAM,19.4827,-99.0945,25601.3125,294.41397,284.36884,276.83701,0.0,2019-12-14 00:00:00
18,HGM,19.4116,-99.1522,26004.61523,294.74997,284.67975,277.12155,0.0,2019-12-14 00:00:00
19,INN,19.292,-99.3805,26725.98438,295.66797,285.63367,277.9621,0.0,2019-12-14 00:00:00
20,IZT,19.3844,-99.1176,25843.17188,294.87061,284.87579,277.29458999999997,0.0,2019-12-14 00:00:00
21,LPR,19.5347,-99.1177,25598.76758,294.37393,284.25821,276.77832,0.0,2019-12-14 00:00:00
22,LAA,19.4838,-99.1473,25917.89453,294.46246,284.3436,276.82196,0.0,2019-12-14 00:00:00
23,IBM,19.4433,-99.2154,26270.3125,294.6734,284.51141,276.97747999999996,0.0,2019-12-14 00:00:00
24,LOM,19.403,-99.2421,26394.93555,294.88464,284.74081,277.18091,0.0,2019-12-14 00:00:00
25,LLA,19.5788,-99.0396,24958.75,294.37642999999997,284.38635,276.89761,0.0,2019-12-14 00:00:00
26,MER,19.4246,-99.1196,25807.21484,294.65398999999996,284.61374,277.05994,0.0,2019-12-14 00:00:00
27,MGH,19.4041,-99.2026,26255.08594,294.84348,284.72778,277.16745,0.0,2019-12-14 00:00:00
28,MPA,19.1769,-98.9902,25538.75586,296.45319,286.96631,279.20727999999997,0.0,2019-12-14 00:00:00
29,MON,19.4604,-98.9029,24553.55469,294.41317999999995,284.65439,277.07166,0.0,2019-12-14 00:00:00
30,MCM,19.4291,-99.1319,25874.74219,294.64783,284.58749,277.0376,0.0,2019-12-14 00:00:00
31,NEZ,19.3937,-99.0282,25261.16016,294.74295,284.87714,277.29031000000003,0.0,2019-12-14 00:00:00
32,PED,19.3251,-99.2041,26345.11914,295.34827,285.33362,277.70282000000003,0.0,2019-12-14 00:00:00
33,SAG,19.533,-99.0303,24989.06055,294.27954,284.30301000000003,276.79559,0.0,2019-12-14 00:00:00
34,SNT,19.2504,-99.2565,26578.58594,295.95709,286.02752999999996,278.31216,0.0,2019-12-14 00:00:00
35,SFE,19.3574,-99.2629,26492.38672,295.1702,285.07001,277.47067000000004,0.0,2019-12-14 00:00:00
36,SAC,19.3456,-99.0094,25230.10938,295.04857999999996,285.27263999999997,277.65131,0.0,2019-12-14 00:00:00
37,TAH,19.2465,-99.0106,25470.35938,295.87997,286.25751,278.5531,0.0,2019-12-14 00:00:00
38,TLA,19.5291,-99.2046,26072.46875,294.44957999999997,284.22446,276.76675,0.0,2019-12-14 00:00:00
39,TLI,19.6025,-99.1772,25815.8457,294.60373,284.41143999999997,276.97485,0.0,2019-12-14 00:00:00
40,UIZ,19.3608,-99.0739,25603.51562,294.98035,285.08092999999997,277.47778,0.0,2019-12-14 00:00:00
41,UAX,19.3044,-99.1036,25885.29297,295.43518,285.57391,277.92175,0.0,2019-12-14 00:00:00
42,VIF,19.6582,-99.0966,25141.98633,294.68719,284.61035,277.18066,0.0,2019-12-14 00:00:00
43,XAL,19.526,-99.0824,25369.06641,294.32031,284.26018999999997,276.7666,0.0,2019-12-14 00:00:00
