,Station_code,latitud,longitud,HOURNORAIN,T2MMAX,T2MMEAN,T2MMIN,TPRECMAX,FECHA
0,ACO,19.6355,-98.912,11201.7959,297.78244,288.23734,280.42432,0.00014,2018-03-06 00:00:00
1,AJU,19.1547,-99.1625,12082.41895,300.80652000000003,290.99207,282.78351000000004,4e-05,2018-03-06 00:00:00
2,AJM,19.2721,-99.2077,12329.01172,299.81383999999997,290.00259,281.84586,5.9999999999999995e-05,2018-03-06 00:00:00
3,ATI,19.577,-99.2541,12288.89551,298.42432,288.69556,280.72607,0.00011999999999999999,2018-03-06 00:00:00
4,BJU,19.3716,-99.15899999999999,12051.875,298.94647000000003,289.14301,281.0813,8e-05,2018-03-06 00:00:00
5,CAM,19.4684,-99.1698,12083.20312,298.4588,288.65656,280.63464,9e-05,2018-03-06 00:00:00
6,CCA,19.3262,-99.1761,12158.0791,299.3186,289.51141,281.41235,7e-05,2018-03-06 00:00:00
7,TEC,19.4872,-99.1142,11760.75391,298.30579,288.51337,280.51215,0.0001,2018-03-06 00:00:00
8,CHO,19.2669,-98.8861,10287.9873,299.5943,289.80331,281.87653,5.9999999999999995e-05,2018-03-06 00:00:00
9,COR,19.2653,-99.02600000000001,11085.60449,299.70581,289.90665,281.88833999999997,5.9999999999999995e-05,2018-03-06 00:00:00
10,CUA,19.3653,-99.2917,12550.48828,299.14907999999997,289.33447,281.22729,8e-05,2018-03-06 00:00:00
11,CUT,19.7222,-99.1986,12093.91699,298.6351,289.09439,281.21472,0.00016,2018-03-06 00:00:00
12,DIC,19.2988,-99.1858,12217.26855,299.5578,289.74872,281.62476000000004,7e-05,2018-03-06 00:00:00
13,EAJ,19.2712,-99.204,12311.16211,299.81976000000003,290.00867,281.85318,5.9999999999999995e-05,2018-03-06 00:00:00
14,EDL,19.3134,-99.3106,12608.58203,299.53824,289.72327,281.56992,7e-05,2018-03-06 00:00:00
15,FAC,19.4825,-99.2435,12379.52148,298.51302999999996,288.70178,280.66943,9e-05,2018-03-06 00:00:00
16,FAR,19.4737,-99.0462,11313.74512,298.24664,288.46661,280.48364,0.0001,2018-03-06 00:00:00
17,GAM,19.4827,-99.0945,11640.00977,298.2879,288.49893,280.50241,0.0001,2018-03-06 00:00:00
18,HGM,19.4116,-99.1522,12001.54492,298.68604,288.88504,280.84665,9e-05,2018-03-06 00:00:00
19,INN,19.292,-99.3805,12673.66016,299.72415,289.91925,281.74881,7e-05,2018-03-06 00:00:00
20,IZT,19.3844,-99.1176,11796.09668,298.80334,289.00597999999997,280.96991,8e-05,2018-03-06 00:00:00
21,LPR,19.5347,-99.1177,11799.47656,298.16953,288.42725,280.46564,0.00011,2018-03-06 00:00:00
22,LAA,19.4838,-99.1473,11956.77246,298.36823,288.56992,280.5589,0.0001,2018-03-06 00:00:00
23,IBM,19.4433,-99.2154,12293.20703,298.62646,288.81805,280.77484,9e-05,2018-03-06 00:00:00
24,LOM,19.403,-99.2421,12405.50977,298.86422999999996,289.05286,280.98181,9e-05,2018-03-06 00:00:00
25,LLA,19.5788,-99.0396,11457.40332,298.03076,288.35245,280.43732,0.00011999999999999999,2018-03-06 00:00:00
26,MER,19.4246,-99.1196,11804.99609,298.56561,288.77002000000005,280.74936,9e-05,2018-03-06 00:00:00
27,MGH,19.4041,-99.2026,12260.04492,298.80801,289.00037000000003,280.94031,9e-05,2018-03-06 00:00:00
28,MPA,19.1769,-98.9902,10774.4209,300.51434,290.70282000000003,282.69897000000003,4e-05,2018-03-06 00:00:00
29,MON,19.4604,-98.9029,10527.02051,298.1969,288.4368,280.48828,9e-05,2018-03-06 00:00:00
30,MCM,19.4291,-99.1319,11879.44629,298.5647,288.76732999999996,280.74352999999996,9e-05,2018-03-06 00:00:00
31,NEZ,19.3937,-99.0282,11166.03125,298.61758,288.8349,280.8468,9e-05,2018-03-06 00:00:00
32,PED,19.3251,-99.2041,12295.46387,299.35916000000003,289.54962,281.43665,7e-05,2018-03-06 00:00:00
33,SAG,19.533,-99.0303,11334.750979999999,297.99411000000003,288.2771,280.33951,0.00011,2018-03-06 00:00:00
34,SNT,19.2504,-99.2565,12511.8916,300.03186,290.21851000000004,282.02222,5.9999999999999995e-05,2018-03-06 00:00:00
35,SFE,19.3574,-99.2629,12488.37109,299.17914,289.36602999999997,281.25842,8e-05,2018-03-06 00:00:00
36,SAC,19.3456,-99.0094,11009.05371,298.94973999999996,289.16402999999997,281.17725,8e-05,2018-03-06 00:00:00
37,TAH,19.2465,-99.0106,10962.530270000001,299.87872000000004,290.07764,282.06763,5.9999999999999995e-05,2018-03-06 00:00:00
38,TLA,19.5291,-99.2046,12176.25977,298.30426,288.54437,280.56577000000004,0.00011,2018-03-06 00:00:00
39,TLI,19.6025,-99.1772,12064.530270000001,298.35857999999996,288.6626,280.71536000000003,0.00013000000000000002,2018-03-06 00:00:00
40,UIZ,19.3608,-99.0739,11485.72266,298.90366,289.11099,281.0896,8e-05,2018-03-06 00:00:00
41,UAX,19.3044,-99.1036,11697.59375,299.41967999999997,289.61816,281.55109,7e-05,2018-03-06 00:00:00
42,VIF,19.6582,-99.0966,11828.23242,298.24689,288.64874,280.76822000000004,0.00014,2018-03-06 00:00:00
43,XAL,19.526,-99.0824,11605.2666,298.09393,288.35516,280.39951,0.00011,2018-03-06 00:00:00
