,Station_code,latitud,longitud,HOURNORAIN,T2MMAX,T2MMEAN,T2MMIN,TPRECMAX,FECHA
0,ACO,19.6355,-98.912,0.0,297.0751,289.48126,282.50998,9e-05,2018-07-21 00:00:00
1,AJU,19.1547,-99.1625,0.0,300.17221,291.85528999999997,285.29721,0.0001,2018-07-21 00:00:00
2,AJM,19.2721,-99.2077,0.0,298.84808,290.90558,284.60393999999997,0.00011999999999999999,2018-07-21 00:00:00
3,ATI,19.577,-99.2541,0.0,297.05786,289.64883,283.58162999999996,0.00015,2018-07-21 00:00:00
4,BJU,19.3716,-99.15899999999999,0.0,297.84854,290.10889,283.78015,0.00013000000000000002,2018-07-21 00:00:00
5,CAM,19.4684,-99.1698,0.0,297.22485,289.64583999999996,283.39905,0.00013000000000000002,2018-07-21 00:00:00
6,CCA,19.3262,-99.1761,0.0,298.28067000000004,290.45052999999996,284.12766,0.00011999999999999999,2018-07-21 00:00:00
7,TEC,19.4872,-99.1142,0.0,297.14444,289.53506,283.13611000000003,0.00011999999999999999,2018-07-21 00:00:00
8,CHO,19.2669,-98.8861,0.0,299.2226,290.83319,283.52218999999997,7e-05,2018-07-21 00:00:00
9,COR,19.2653,-99.02600000000001,0.0,299.10834,290.8855,283.96564,9e-05,2018-07-21 00:00:00
10,CUA,19.3653,-99.2917,0.0,297.93594,290.25586,284.16159,0.00014,2018-07-21 00:00:00
11,CUT,19.7222,-99.1986,0.0,297.41202000000004,290.05795,283.86911000000003,0.00014,2018-07-21 00:00:00
12,DIC,19.2988,-99.1858,0.0,298.56195,290.67157000000003,284.34726,0.00011999999999999999,2018-07-21 00:00:00
13,EAJ,19.2712,-99.204,0.0,298.86121,290.91235,284.60083,0.00011999999999999999,2018-07-21 00:00:00
14,EDL,19.3134,-99.3106,0.0,298.40927,290.62271,284.50338999999997,0.00014,2018-07-21 00:00:00
15,FAC,19.4825,-99.2435,0.0,297.18967000000004,289.66547,283.57059,0.00014,2018-07-21 00:00:00
16,FAR,19.4737,-99.0462,0.0,297.22437,289.52472,282.89502000000005,0.00011,2018-07-21 00:00:00
17,GAM,19.4827,-99.0945,0.0,297.16379,289.53067000000004,283.06949,0.00011999999999999999,2018-07-21 00:00:00
18,HGM,19.4116,-99.1522,0.0,297.53857,289.86838,283.54767000000004,0.00013000000000000002,2018-07-21 00:00:00
19,INN,19.292,-99.3805,0.0,298.61469,290.79929,284.71292,0.00014,2018-07-21 00:00:00
20,IZT,19.3844,-99.1176,0.0,297.75476000000003,289.99698,283.55292000000003,0.00011999999999999999,2018-07-21 00:00:00
21,LPR,19.5347,-99.1177,0.0,296.97668,289.45929,283.09171000000003,0.00013000000000000002,2018-07-21 00:00:00
22,LAA,19.4838,-99.1473,0.0,297.15479,289.57346,283.27117999999996,0.00013000000000000002,2018-07-21 00:00:00
23,IBM,19.4433,-99.2154,0.0,297.36343,289.78311,283.62567,0.00014,2018-07-21 00:00:00
24,LOM,19.403,-99.2421,0.0,297.62515,289.99814,283.86728,0.00014,2018-07-21 00:00:00
25,LLA,19.5788,-99.0396,0.0,297.02341,289.45761,282.83521,0.00011,2018-07-21 00:00:00
26,MER,19.4246,-99.1196,0.0,297.45441,289.7739,283.36496,0.00011999999999999999,2018-07-21 00:00:00
27,MGH,19.4041,-99.2026,0.0,297.60402999999997,289.95898,283.75864,0.00014,2018-07-21 00:00:00
28,MPA,19.1769,-98.9902,0.0,300.20587,291.64459,284.47491,7e-05,2018-07-21 00:00:00
29,MON,19.4604,-98.9029,0.0,297.43091,289.55438,282.5137,8e-05,2018-07-21 00:00:00
30,MCM,19.4291,-99.1319,0.0,297.42795,289.76596,283.39655,0.00011999999999999999,2018-07-21 00:00:00
31,NEZ,19.3937,-99.0282,0.0,297.73389,289.87917999999996,283.12823,0.0001,2018-07-21 00:00:00
32,PED,19.3251,-99.2041,0.0,298.28652999999997,290.47791,284.22078999999997,0.00013000000000000002,2018-07-21 00:00:00
33,SAG,19.533,-99.0303,0.0,296.97839,289.37811,282.72766,0.00011,2018-07-21 00:00:00
34,SNT,19.2504,-99.2565,0.0,299.06464,291.10022000000004,284.86169,0.00011999999999999999,2018-07-21 00:00:00
35,SFE,19.3574,-99.2629,0.0,297.99512000000004,290.29044,284.15906,0.00014,2018-07-21 00:00:00
36,SAC,19.3456,-99.0094,0.0,298.19675,290.19662,283.32565,9e-05,2018-07-21 00:00:00
37,TAH,19.2465,-99.0106,0.0,299.36136,291.05191,284.04965,8e-05,2018-07-21 00:00:00
38,TLA,19.5291,-99.2046,0.0,296.97437,289.52414,283.37912,0.00014,2018-07-21 00:00:00
39,TLI,19.6025,-99.1772,0.0,297.09204,289.65161,283.4397,0.00014,2018-07-21 00:00:00
40,UIZ,19.3608,-99.0739,0.0,297.983,290.11642,283.49789,0.00011,2018-07-21 00:00:00
41,UAX,19.3044,-99.1036,0.0,298.55707,290.57974,284.00653,0.00011,2018-07-21 00:00:00
42,VIF,19.6582,-99.0966,0.0,297.17572,289.71631,283.27072000000004,0.00013000000000000002,2018-07-21 00:00:00
43,XAL,19.526,-99.0824,0.0,296.96828999999997,289.41379,282.93314,0.00011999999999999999,2018-07-21 00:00:00
