,Station_code,latitud,longitud,HOURNORAIN,T2MMAX,T2MMEAN,T2MMIN,TPRECMAX,FECHA
0,ACO,19.6355,-98.912,0.0,290.63477,282.23056,275.32324,2e-05,2016-10-29 00:00:00
1,AJU,19.1547,-99.1625,2234.13403,295.04107999999997,286.04071,277.80697999999995,2e-05,2016-10-29 00:00:00
2,AJM,19.2721,-99.2077,1511.85242,293.57266,284.745,276.80987999999996,2e-05,2016-10-29 00:00:00
3,ATI,19.577,-99.2541,0.0,291.31766,282.77945,275.5271,2e-05,2016-10-29 00:00:00
4,BJU,19.3716,-99.15899999999999,691.1976900000001,292.30893,283.52402,275.84808,2e-05,2016-10-29 00:00:00
5,CAM,19.4684,-99.1698,269.80368,291.59073,282.86377000000005,275.33246,2e-05,2016-10-29 00:00:00
6,CCA,19.3262,-99.1761,1025.52734,292.8515,284.04254,276.25467000000003,2e-05,2016-10-29 00:00:00
7,TEC,19.4872,-99.1142,164.54901,291.37997,282.63287,275.15442,2e-05,2016-10-29 00:00:00
8,CHO,19.2669,-98.8861,504.18683,293.32971000000003,284.07065,276.19199,1e-05,2016-10-29 00:00:00
9,COR,19.2653,-99.02600000000001,917.26581,293.4624,284.36841,276.45987,1e-05,2016-10-29 00:00:00
10,CUA,19.3653,-99.2917,924.125,292.58578,283.85803,276.11609,2e-05,2016-10-29 00:00:00
11,CUT,19.7222,-99.1986,0.0,291.30487,283.07837,276.29764,2e-05,2016-10-29 00:00:00
12,DIC,19.2988,-99.1858,1247.74585,293.20065,284.37671,276.51746,2e-05,2016-10-29 00:00:00
13,EAJ,19.2712,-99.204,1510.42188,293.58203,284.74987999999996,276.81296000000003,2e-05,2016-10-29 00:00:00
14,EDL,19.3134,-99.3106,1329.4425,293.15604,284.4086,276.55359,2e-05,2016-10-29 00:00:00
15,FAC,19.4825,-99.2435,283.39932000000005,291.65732,282.95651000000004,275.40186,2e-05,2016-10-29 00:00:00
16,FAR,19.4737,-99.0462,136.37909,291.31256,282.51746,275.06588999999997,2e-05,2016-10-29 00:00:00
17,GAM,19.4827,-99.0945,157.55902,291.35898,282.59967,275.12912,2e-05,2016-10-29 00:00:00
18,HGM,19.4116,-99.1522,469.05688,291.92831,283.16605,275.5687,2e-05,2016-10-29 00:00:00
19,INN,19.292,-99.3805,1559.45715,293.44186,284.69928,276.78439,2e-05,2016-10-29 00:00:00
20,IZT,19.3844,-99.1176,544.06421,292.10931,283.30078,275.67078,2e-05,2016-10-29 00:00:00
21,LPR,19.5347,-99.1177,0.0,291.09879,282.46643,275.16635,2e-05,2016-10-29 00:00:00
22,LAA,19.4838,-99.1473,200.72249,291.46313,282.73135,275.22977000000003,2e-05,2016-10-29 00:00:00
23,IBM,19.4433,-99.2154,409.74973,291.82806,283.10956,275.52426,2e-05,2016-10-29 00:00:00
24,LOM,19.403,-99.2421,637.1297,292.17294,283.44812,275.79126,2e-05,2016-10-29 00:00:00
25,LLA,19.5788,-99.0396,0.0,290.92154,282.34787,275.18347,2e-05,2016-10-29 00:00:00
26,MER,19.4246,-99.1196,364.21884,291.75973999999997,282.98434,275.42636,2e-05,2016-10-29 00:00:00
27,MGH,19.4041,-99.2026,584.20935,292.09656,283.35754,275.71979,2e-05,2016-10-29 00:00:00
28,MPA,19.1769,-98.9902,1184.8383800000001,294.66003,285.33881,277.17111,1e-05,2016-10-29 00:00:00
29,MON,19.4604,-98.9029,91.60965999999999,291.27328,282.37827000000004,274.95557,1e-05,2016-10-29 00:00:00
30,MCM,19.4291,-99.1319,365.87723,291.75522,282.99042000000003,275.43146,2e-05,2016-10-29 00:00:00
31,NEZ,19.3937,-99.0282,332.09833,291.86295,282.97927999999996,275.41296,2e-05,2016-10-29 00:00:00
32,PED,19.3251,-99.2041,1092.70105,292.90549,284.11761,276.31699,2e-05,2016-10-29 00:00:00
33,SAG,19.533,-99.0303,0.0,290.90894,282.25644,275.00882,2e-05,2016-10-29 00:00:00
34,SNT,19.2504,-99.2565,1787.53418,293.88608,285.07837,277.07996,2e-05,2016-10-29 00:00:00
35,SFE,19.3574,-99.2629,951.8114,292.63268999999997,283.89371,276.14398,2e-05,2016-10-29 00:00:00
36,SAC,19.3456,-99.0094,477.14624000000003,292.35651,283.38342,275.7132,1e-05,2016-10-29 00:00:00
37,TAH,19.2465,-99.0106,955.77515,293.72083,284.5665,276.60251,1e-05,2016-10-29 00:00:00
38,TLA,19.5291,-99.2046,0.0,291.24576,282.63367,275.29575,2e-05,2016-10-29 00:00:00
39,TLI,19.6025,-99.1772,0.0,291.22446,282.71222,275.53424,2e-05,2016-10-29 00:00:00
40,UIZ,19.3608,-99.0739,561.64465,292.26944,283.39294,275.73477,2e-05,2016-10-29 00:00:00
41,UAX,19.3044,-99.1036,972.51086,293.01849,284.10553,276.28799,2e-05,2016-10-29 00:00:00
42,VIF,19.6582,-99.0966,0.0,291.05478,282.66958999999997,275.69931,2e-05,2016-10-29 00:00:00
43,XAL,19.526,-99.0824,0.0,291.02274,282.37021,275.07611,2e-05,2016-10-29 00:00:00
