,Station_code,latitud,longitud,HOURNORAIN,T2MMAX,T2MMEAN,T2MMIN,TPRECMAX,FECHA
0,ACO,19.6355,-98.912,10964.94141,294.67618,285.13354,278.30557000000005,1e-05,2019-02-02 00:00:00
1,AJU,19.1547,-99.1625,13178.29688,296.93936,287.14767,280.23245,0.0,2019-02-02 00:00:00
2,AJM,19.2721,-99.2077,12083.7207,295.95016,286.29688,279.62799,0.0,2019-02-02 00:00:00
3,ATI,19.577,-99.2541,10490.34961,294.56165,285.24402000000003,278.80548,0.0,2019-02-02 00:00:00
4,BJU,19.3716,-99.15899999999999,11364.92578,295.16003,285.60675,279.05536,0.0,2019-02-02 00:00:00
5,CAM,19.4684,-99.1698,10869.90137,294.67737,285.19707999999997,278.75006,0.0,2019-02-02 00:00:00
6,CCA,19.3262,-99.1761,11679.19141,295.49683,285.90366,279.2998,0.0,2019-02-02 00:00:00
7,TEC,19.4872,-99.1142,10877.782229999999,294.62537000000003,285.11124,278.62564,0.0,2019-02-02 00:00:00
8,CHO,19.2669,-98.8861,12851.64844,296.03384,286.3334,279.30487,0.0,2019-02-02 00:00:00
9,COR,19.2653,-99.02600000000001,12576.76465,296.02515,286.34036000000003,279.44732999999997,0.0,2019-02-02 00:00:00
10,CUA,19.3653,-99.2917,11321.13477,295.23911,285.71555,279.22711,0.0,2019-02-02 00:00:00
11,CUT,19.7222,-99.1986,10495.61816,294.9184,285.70261,279.02982000000003,0.0,2019-02-02 00:00:00
12,DIC,19.2988,-99.1858,11885.76074,295.71814,286.09595,279.45615,0.0,2019-02-02 00:00:00
13,EAJ,19.2712,-99.204,12098.15039,295.95867999999996,286.30374,279.63013,0.0,2019-02-02 00:00:00
14,EDL,19.3134,-99.3106,11676.79688,295.6236,286.0351,279.47864,0.0,2019-02-02 00:00:00
15,FAC,19.4825,-99.2435,10777.52148,294.63846,285.20374,278.80969,0.0,2019-02-02 00:00:00
16,FAR,19.4737,-99.0462,11038.94141,294.69745,285.11884,278.54971,0.0,2019-02-02 00:00:00
17,GAM,19.4827,-99.0945,10919.49219,294.64374,285.11182,278.60393999999997,0.0,2019-02-02 00:00:00
18,HGM,19.4116,-99.1522,11133.46289,294.92154,285.39648,278.88653999999997,0.0,2019-02-02 00:00:00
19,INN,19.292,-99.3805,11804.6416,295.78134,286.17798,279.60983,0.0,2019-02-02 00:00:00
20,IZT,19.3844,-99.1176,11348.93359,295.08333999999996,285.51855,278.94257000000005,0.0,2019-02-02 00:00:00
21,LPR,19.5347,-99.1177,10663.4209,294.51443,285.06619,278.5705,0.0,2019-02-02 00:00:00
22,LAA,19.4838,-99.1473,10842.89453,294.62683,285.13791000000003,278.68195,0.0,2019-02-02 00:00:00
23,IBM,19.4433,-99.2154,10931.88379,294.78137000000004,285.31012000000004,278.87411000000003,0.0,2019-02-02 00:00:00
24,LOM,19.403,-99.2421,11111.17969,294.9888,285.49487,279.03424,0.0,2019-02-02 00:00:00
25,LLA,19.5788,-99.0396,10790.42285,294.58713,285.08624,278.46494,0.0,2019-02-02 00:00:00
26,MER,19.4246,-99.1196,11111.22852,294.85794,285.3208,278.7934,0.0,2019-02-02 00:00:00
27,MGH,19.4041,-99.2026,11127.05078,294.97253,285.46609,278.98607999999996,0.0,2019-02-02 00:00:00
28,MPA,19.1769,-98.9902,13516.2832,296.75879,287.03314,279.92722000000003,0.0,2019-02-02 00:00:00
29,MON,19.4604,-98.9029,11375.16797,294.86356,285.17566,278.45004,0.0,2019-02-02 00:00:00
30,MCM,19.4291,-99.1319,11073.91602,294.83749,285.31085,278.79929,0.0,2019-02-02 00:00:00
31,NEZ,19.3937,-99.0282,11473.77832,295.05859,285.44049,278.77011,0.0,2019-02-02 00:00:00
32,PED,19.3251,-99.2041,11652.41992,295.50894,285.92163,279.33762,0.0,2019-02-02 00:00:00
33,SAG,19.533,-99.0303,10813.32617,294.5459,285.00518999999997,278.41385,0.0,2019-02-02 00:00:00
34,SNT,19.2504,-99.2565,12210.25195,296.13992,286.45923,279.78235,0.0,2019-02-02 00:00:00
35,SFE,19.3574,-99.2629,11381.1582,295.28586,285.74838,279.24075,0.0,2019-02-02 00:00:00
36,SAC,19.3456,-99.0094,11874.63965,295.37912,285.73022000000003,278.96502999999996,0.0,2019-02-02 00:00:00
37,TAH,19.2465,-99.0106,12805.04102,296.19156,286.49481000000003,279.54489,0.0,2019-02-02 00:00:00
38,TLA,19.5291,-99.2046,10545.57031,294.48886,285.11481000000003,278.69268999999997,0.0,2019-02-02 00:00:00
39,TLI,19.6025,-99.1772,10561.37305,294.61014,285.26065,278.75253,0.0,2019-02-02 00:00:00
40,UIZ,19.3608,-99.0739,11598.25391,295.24365,285.63779,278.97839,0.0,2019-02-02 00:00:00
41,UAX,19.3044,-99.1036,12001.42773,295.67621,286.03912,279.32242,0.0,2019-02-02 00:00:00
42,VIF,19.6582,-99.0966,10670.5,294.71698,285.34833,278.68773999999996,0.0,2019-02-02 00:00:00
43,XAL,19.526,-99.0824,10724.91699,294.51813,285.02786000000003,278.50052,0.0,2019-02-02 00:00:00
