,Station_code,latitud,longitud,HOURNORAIN,T2MMAX,T2MMEAN,T2MMIN,TPRECMAX,FECHA
0,ACO,19.6355,-98.912,0.0,295.90146,288.92276,283.41971,0.0001,2019-07-20 00:00:00
1,AJU,19.1547,-99.1625,0.0,296.28381,290.50082000000003,285.71835,0.00016999999999999999,2019-07-20 00:00:00
2,AJM,19.2721,-99.2077,0.0,295.2504,289.5253,285.02335,0.00021,2019-07-20 00:00:00
3,ATI,19.577,-99.2541,0.0,293.845,288.15387000000004,283.94427,0.00026000000000000003,2019-07-20 00:00:00
4,BJU,19.3716,-99.15899999999999,0.0,294.75415,288.80542,284.18793,0.00022,2019-07-20 00:00:00
5,CAM,19.4684,-99.1698,0.0,294.29837000000003,288.33389,283.79501,0.00023999999999999998,2019-07-20 00:00:00
6,CCA,19.3262,-99.1761,0.0,294.96857,289.11107999999996,284.5365,0.00022,2019-07-20 00:00:00
7,TEC,19.4872,-99.1142,0.0,294.53732,288.3548,283.56555,0.00021,2019-07-20 00:00:00
8,CHO,19.2669,-98.8861,0.0,296.72292999999996,289.85184,283.88626,7e-05,2019-07-20 00:00:00
9,COR,19.2653,-99.02600000000001,0.0,296.16766,289.7468,284.35098,0.00011999999999999999,2019-07-20 00:00:00
10,CUA,19.3653,-99.2917,0.0,294.42444,288.79233,284.54523,0.00026000000000000003,2019-07-20 00:00:00
11,CUT,19.7222,-99.1986,0.0,294.31299,288.62076,284.37377999999995,0.00021,2019-07-20 00:00:00
12,DIC,19.2988,-99.1858,0.0,295.12143,289.31552,284.75967,0.00021,2019-07-20 00:00:00
13,EAJ,19.2712,-99.204,0.0,295.27047999999996,289.53577,285.02008,0.00021,2019-07-20 00:00:00
14,EDL,19.3134,-99.3106,0.0,294.74536,289.16528,284.90869,0.00025,2019-07-20 00:00:00
15,FAC,19.4825,-99.2435,0.0,293.9982,288.2294,283.93172999999996,0.00026000000000000003,2019-07-20 00:00:00
16,FAR,19.4737,-99.0462,0.0,294.99075,288.51965,283.36966,0.00016,2019-07-20 00:00:00
17,GAM,19.4827,-99.0945,0.0,294.65972999999997,288.39871,283.51175,0.0002,2019-07-20 00:00:00
18,HGM,19.4116,-99.1522,0.0,294.58606000000003,288.58636,283.95587,0.00022,2019-07-20 00:00:00
19,INN,19.292,-99.3805,0.0,294.84112999999996,289.32898,285.12817,0.00026000000000000003,2019-07-20 00:00:00
20,IZT,19.3844,-99.1176,0.0,294.89367999999996,288.77856,283.97406,0.0002,2019-07-20 00:00:00
21,LPR,19.5347,-99.1177,0.0,294.42287999999996,288.26981,283.55405,0.00021,2019-07-20 00:00:00
22,LAA,19.4838,-99.1473,0.0,294.36465,288.31271,283.67929,0.00022999999999999998,2019-07-20 00:00:00
23,IBM,19.4433,-99.2154,0.0,294.2103,288.3905,284.00464,0.00025,2019-07-20 00:00:00
24,LOM,19.403,-99.2421,0.0,294.30829,288.57211,284.24689,0.00025,2019-07-20 00:00:00
25,LLA,19.5788,-99.0396,0.0,295.01297,288.51923,283.44601,0.00016,2019-07-20 00:00:00
26,MER,19.4246,-99.1196,0.0,294.69629,288.56482,283.78821,0.0002,2019-07-20 00:00:00
27,MGH,19.4041,-99.2026,0.0,294.41571,288.58508,284.14893,0.00023999999999999998,2019-07-20 00:00:00
28,MPA,19.1769,-98.9902,0.0,296.90698,290.42822,284.78021,9e-05,2019-07-20 00:00:00
29,MON,19.4604,-98.9029,0.0,295.80652000000003,288.83911,283.05688,9e-05,2019-07-20 00:00:00
30,MCM,19.4291,-99.1319,0.0,294.61578,288.53052,283.81387,0.00021,2019-07-20 00:00:00
31,NEZ,19.3937,-99.0282,0.0,295.38611000000003,288.87207,283.58734,0.00015,2019-07-20 00:00:00
32,PED,19.3251,-99.2041,0.0,294.87579,289.10147,284.62732,0.00022999999999999998,2019-07-20 00:00:00
33,SAG,19.533,-99.0303,0.0,295.01242,288.46225,283.30228,0.00016,2019-07-20 00:00:00
34,SNT,19.2504,-99.2565,0.0,295.29965,289.68903,285.29373,0.00022,2019-07-20 00:00:00
35,SFE,19.3574,-99.2629,0.0,294.51953,288.85034,284.54926,0.00025,2019-07-20 00:00:00
36,SAC,19.3456,-99.0094,0.0,295.74609,289.18359,283.76447,0.00013000000000000002,2019-07-20 00:00:00
37,TAH,19.2465,-99.0106,0.0,296.37457,289.9093,284.41757,0.00011,2019-07-20 00:00:00
38,TLA,19.5291,-99.2046,0.0,293.9631,288.12137,283.75802999999996,0.00025,2019-07-20 00:00:00
39,TLI,19.6025,-99.1772,0.0,294.17212,288.29303,283.87462999999997,0.00022999999999999998,2019-07-20 00:00:00
40,UIZ,19.3608,-99.0739,0.0,295.27164,288.98187,283.92886,0.00016999999999999999,2019-07-20 00:00:00
41,UAX,19.3044,-99.1036,0.0,295.46173,289.34851000000003,284.41823999999997,0.00018,2019-07-20 00:00:00
42,VIF,19.6582,-99.0966,0.0,294.7699,288.59337999999997,283.88833999999997,0.00018,2019-07-20 00:00:00
43,XAL,19.526,-99.0824,0.0,294.64954,288.33389,283.43408,0.00018999999999999998,2019-07-20 00:00:00
