,Station_code,latitud,longitud,HOURNORAIN,T2MMAX,T2MMEAN,T2MMIN,TPRECMAX,FECHA
0,ACO,19.6355,-98.912,0.0,300.88309,291.51721000000003,283.72571,2e-05,2019-06-17 00:00:00
1,AJU,19.1547,-99.1625,0.0,301.98257,293.19568,286.42319,2.9999999999999997e-05,2019-06-17 00:00:00
2,AJM,19.2721,-99.2077,0.0,301.61929,292.45758,285.32092,2.9999999999999997e-05,2019-06-17 00:00:00
3,ATI,19.577,-99.2541,0.0,301.11877000000004,291.46313,283.58536000000004,2e-05,2019-06-17 00:00:00
4,BJU,19.3716,-99.15899999999999,0.0,301.23584,291.84961,284.43917999999996,2e-05,2019-06-17 00:00:00
5,CAM,19.4684,-99.1698,0.0,301.04071,291.48779,283.90375,2e-05,2019-06-17 00:00:00
6,CCA,19.3262,-99.1761,0.0,301.39679,292.10901,284.81604,2e-05,2019-06-17 00:00:00
7,TEC,19.4872,-99.1142,0.0,300.95752000000005,291.42798,283.83292,2e-05,2019-06-17 00:00:00
8,CHO,19.2669,-98.8861,0.0,301.2522,292.44376,285.41205,2.9999999999999997e-05,2019-06-17 00:00:00
9,COR,19.2653,-99.02600000000001,0.0,301.40564,292.46744,285.40337999999997,2.9999999999999997e-05,2019-06-17 00:00:00
10,CUA,19.3653,-99.2917,0.0,301.36523,291.9357,284.53912,2e-05,2019-06-17 00:00:00
11,CUT,19.7222,-99.1986,0.0,301.36963,291.81299,283.62375,2e-05,2019-06-17 00:00:00
12,DIC,19.2988,-99.1858,0.0,301.50057999999996,292.27844,285.06273999999996,2.9999999999999997e-05,2019-06-17 00:00:00
13,EAJ,19.2712,-99.204,0.0,301.61932,292.46332,285.33032000000003,2.9999999999999997e-05,2019-06-17 00:00:00
14,EDL,19.3134,-99.3106,0.0,301.53751,292.2251,284.96277000000003,2.9999999999999997e-05,2019-06-17 00:00:00
15,FAC,19.4825,-99.2435,0.0,301.0809,291.47791,283.8732,2e-05,2019-06-17 00:00:00
16,FAR,19.4737,-99.0462,0.0,300.90204,291.45447,283.89606000000003,2e-05,2019-06-17 00:00:00
17,GAM,19.4827,-99.0945,0.0,300.94208,291.43417,283.84854,2e-05,2019-06-17 00:00:00
18,HGM,19.4116,-99.1522,0.0,301.12683,291.66677999999996,284.17217999999997,2e-05,2019-06-17 00:00:00
19,INN,19.292,-99.3805,0.0,301.63556,292.3649,285.16317999999995,2.9999999999999997e-05,2019-06-17 00:00:00
20,IZT,19.3844,-99.1176,0.0,301.15451,291.77789,284.34722999999997,2e-05,2019-06-17 00:00:00
21,LPR,19.5347,-99.1177,0.0,300.95227,291.37203999999997,283.62341000000004,2e-05,2019-06-17 00:00:00
22,LAA,19.4838,-99.1473,0.0,300.99548,291.44171,283.84256,2e-05,2019-06-17 00:00:00
23,IBM,19.4433,-99.2154,0.0,301.1243,291.57892000000004,284.02682000000004,2e-05,2019-06-17 00:00:00
24,LOM,19.403,-99.2421,0.0,301.23257,291.74072,284.25934,2e-05,2019-06-17 00:00:00
25,LLA,19.5788,-99.0396,0.0,300.9155,291.42287999999996,283.66449,2e-05,2019-06-17 00:00:00
26,MER,19.4246,-99.1196,0.0,301.06262000000004,291.60721,284.09491,2e-05,2019-06-17 00:00:00
27,MGH,19.4041,-99.2026,0.0,301.19781,291.72003,284.23676,2e-05,2019-06-17 00:00:00
28,MPA,19.1769,-98.9902,0.0,301.6463,293.02512,286.24352999999996,2.9999999999999997e-05,2019-06-17 00:00:00
29,MON,19.4604,-98.9029,0.0,300.82031,291.53299,284.05444,2e-05,2019-06-17 00:00:00
30,MCM,19.4291,-99.1319,0.0,301.06842,291.59607,284.07448999999997,2e-05,2019-06-17 00:00:00
31,NEZ,19.3937,-99.0282,0.0,301.02267,291.72461,284.30276000000003,2e-05,2019-06-17 00:00:00
32,PED,19.3251,-99.2041,0.0,301.42859,292.12457,284.83148,2.9999999999999997e-05,2019-06-17 00:00:00
33,SAG,19.533,-99.0303,0.0,300.85913,291.36362,283.66376,2e-05,2019-06-17 00:00:00
34,SNT,19.2504,-99.2565,0.0,301.73456,292.60672,285.53087999999997,2.9999999999999997e-05,2019-06-17 00:00:00
35,SFE,19.3574,-99.2629,0.0,301.37282999999996,291.96716000000004,284.58884,2e-05,2019-06-17 00:00:00
36,SAC,19.3456,-99.0094,0.0,301.12436,291.96451,284.66534,2e-05,2019-06-17 00:00:00
37,TAH,19.2465,-99.0106,0.0,301.44998,292.59152,285.59326,2.9999999999999997e-05,2019-06-17 00:00:00
38,TLA,19.5291,-99.2046,0.0,301.02617999999995,291.37967000000003,283.59192,2e-05,2019-06-17 00:00:00
39,TLI,19.6025,-99.1772,0.0,301.10022000000004,291.49435,283.60831,2e-05,2019-06-17 00:00:00
40,UIZ,19.3608,-99.0739,0.0,301.16092000000003,291.884,284.52063,2e-05,2019-06-17 00:00:00
41,UAX,19.3044,-99.1036,0.0,301.38141,292.22443,285.01141,2.9999999999999997e-05,2019-06-17 00:00:00
42,VIF,19.6582,-99.0966,0.0,301.11026,291.59517999999997,283.65047999999996,2e-05,2019-06-17 00:00:00
43,XAL,19.526,-99.0824,0.0,300.90643,291.35809,283.63876,2e-05,2019-06-17 00:00:00
