,Station_code,latitud,longitud,HOURNORAIN,T2MMAX,T2MMEAN,T2MMIN,TPRECMAX,FECHA
0,ACO,19.6355,-98.912,0.0,295.42215,289.62842,284.93557999999996,0.00018,2019-08-25 00:00:00
1,AJU,19.1547,-99.1625,0.0,296.64412999999996,291.23215,286.48502,0.00014,2019-08-25 00:00:00
2,AJM,19.2721,-99.2077,0.0,295.86713,290.36093,285.79987,0.00016999999999999999,2019-08-25 00:00:00
3,ATI,19.577,-99.2541,0.0,294.91,289.23834,284.91632000000004,0.00025,2019-08-25 00:00:00
4,BJU,19.3716,-99.15899999999999,0.0,295.26749,289.66455,285.20782,0.00018,2019-08-25 00:00:00
5,CAM,19.4684,-99.1698,0.0,294.88901,289.23761,284.86638999999997,0.00018999999999999998,2019-08-25 00:00:00
6,CCA,19.3262,-99.1761,0.0,295.52227999999997,289.96069,285.45956,0.00016999999999999999,2019-08-25 00:00:00
7,TEC,19.4872,-99.1142,0.0,294.87805,289.19934,284.79287999999997,0.00018999999999999998,2019-08-25 00:00:00
8,CHO,19.2669,-98.8861,0.0,296.0181,290.43023999999997,285.66873,0.00011999999999999999,2019-08-25 00:00:00
9,COR,19.2653,-99.02600000000001,0.0,295.97754,290.42426,285.7373,0.00014,2019-08-25 00:00:00
10,CUA,19.3653,-99.2917,0.0,295.29357999999996,289.72787,285.31662,0.00018999999999999998,2019-08-25 00:00:00
11,CUT,19.7222,-99.1986,0.0,295.52924,289.82236,285.35787999999997,0.00032,2019-08-25 00:00:00
12,DIC,19.2988,-99.1858,0.0,295.69128,290.15582,285.62354,0.00016999999999999999,2019-08-25 00:00:00
13,EAJ,19.2712,-99.204,0.0,295.87457,290.36847,285.80426,0.00016999999999999999,2019-08-25 00:00:00
14,EDL,19.3134,-99.3106,0.0,295.59528,290.07007000000004,285.59491,0.00018,2019-08-25 00:00:00
15,FAC,19.4825,-99.2435,0.0,294.83069,289.19574,284.87237999999996,0.0002,2019-08-25 00:00:00
16,FAR,19.4737,-99.0462,0.0,294.9736,289.27283,284.79449,0.00018,2019-08-25 00:00:00
17,GAM,19.4827,-99.0945,0.0,294.9032,289.21832,284.79242,0.00018,2019-08-25 00:00:00
18,HGM,19.4116,-99.1522,0.0,295.08624,289.45502,285.0318,0.00018,2019-08-25 00:00:00
19,INN,19.292,-99.3805,0.0,295.73215,290.22931,285.7355,0.00018,2019-08-25 00:00:00
20,IZT,19.3844,-99.1176,0.0,295.22659,289.60046,285.12595,0.00018,2019-08-25 00:00:00
21,LPR,19.5347,-99.1177,0.0,294.87881,289.17467999999997,284.77313,0.00021,2019-08-25 00:00:00
22,LAA,19.4838,-99.1473,0.0,294.86107999999996,289.19588999999996,284.81607,0.00018999999999999998,2019-08-25 00:00:00
23,IBM,19.4433,-99.2154,0.0,294.95206,289.32516,284.9639,0.00018999999999999998,2019-08-25 00:00:00
24,LOM,19.403,-99.2421,0.0,295.10651,289.50739,285.12354,0.00018999999999999998,2019-08-25 00:00:00
25,LLA,19.5788,-99.0396,0.0,295.0748,289.33477999999997,284.82207999999997,0.0002,2019-08-25 00:00:00
26,MER,19.4246,-99.1196,0.0,295.05295,289.40259,284.96487,0.00018,2019-08-25 00:00:00
27,MGH,19.4041,-99.2026,0.0,295.10547,289.49561,285.09616,0.00018999999999999998,2019-08-25 00:00:00
28,MPA,19.1769,-98.9902,0.0,296.53061,291.05511,286.24454,0.00011999999999999999,2019-08-25 00:00:00
29,MON,19.4604,-98.9029,0.0,295.16815,289.43466,284.82712000000004,0.00016,2019-08-25 00:00:00
30,MCM,19.4291,-99.1319,0.0,295.0311,289.38321,284.95831,0.00018,2019-08-25 00:00:00
31,NEZ,19.3937,-99.0282,0.0,295.25439,289.58801,285.04135,0.00016,2019-08-25 00:00:00
32,PED,19.3251,-99.2041,0.0,295.52359,289.97046,285.48199,0.00018,2019-08-25 00:00:00
33,SAG,19.533,-99.0303,0.0,294.9751,289.23605,284.73795,0.00018999999999999998,2019-08-25 00:00:00
34,SNT,19.2504,-99.2565,0.0,296.00867,290.52972,285.95197,0.00016999999999999999,2019-08-25 00:00:00
35,SFE,19.3574,-99.2629,0.0,295.33533,289.77047999999996,285.34314,0.00018999999999999998,2019-08-25 00:00:00
36,SAC,19.3456,-99.0094,0.0,295.50253,289.86655,285.25882,0.00015,2019-08-25 00:00:00
37,TAH,19.2465,-99.0106,0.0,296.10598999999996,290.56763,285.84711,0.00013000000000000002,2019-08-25 00:00:00
38,TLA,19.5291,-99.2046,0.0,294.80685,289.12991,284.80292000000003,0.00022,2019-08-25 00:00:00
39,TLI,19.6025,-99.1772,0.0,295.01965,289.32788,284.9451,0.00025,2019-08-25 00:00:00
40,UIZ,19.3608,-99.0739,0.0,295.37015,289.74435,285.20929,0.00016999999999999999,2019-08-25 00:00:00
41,UAX,19.3044,-99.1036,0.0,295.68585,290.12045,285.54291,0.00016,2019-08-25 00:00:00
42,VIF,19.6582,-99.0966,0.0,295.30194,289.573,285.06525,0.00023999999999999998,2019-08-25 00:00:00
43,XAL,19.526,-99.0824,0.0,294.89856000000003,289.18118,284.74487,0.0002,2019-08-25 00:00:00
