,Station_code,latitud,longitud,HOURNORAIN,T2MMAX,T2MMEAN,T2MMIN,TPRECMAX,FECHA
0,ACO,19.6355,-98.912,0.0,295.6257,288.0672,281.39526,1e-05,2017-07-15 00:00:00
1,AJU,19.1547,-99.1625,0.0,297.12958,290.02438,282.75097999999997,2e-05,2017-07-15 00:00:00
2,AJM,19.2721,-99.2077,0.0,296.74536,289.38266,282.16321,2e-05,2017-07-15 00:00:00
3,ATI,19.577,-99.2541,0.0,296.24542,288.46997000000005,281.57842999999997,2e-05,2017-07-15 00:00:00
4,BJU,19.3716,-99.15899999999999,0.0,296.30896,288.7319,281.58173,2e-05,2017-07-15 00:00:00
5,CAM,19.4684,-99.1698,0.0,296.10468,288.39532,281.27617999999995,2e-05,2017-07-15 00:00:00
6,CCA,19.3262,-99.1761,0.0,296.49475,289.00677,281.82767,2e-05,2017-07-15 00:00:00
7,TEC,19.4872,-99.1142,0.0,295.95886,288.25275,281.15576,2e-05,2017-07-15 00:00:00
8,CHO,19.2669,-98.8861,0.0,296.23572,288.85135,281.73834,1e-05,2017-07-15 00:00:00
9,COR,19.2653,-99.02600000000001,0.0,296.44629,289.07648,281.9202,1e-05,2017-07-15 00:00:00
10,CUA,19.3653,-99.2917,0.0,296.5108,288.94388,281.7601,2e-05,2017-07-15 00:00:00
11,CUT,19.7222,-99.1986,0.0,296.45232999999996,288.78713999999997,282.3414,2e-05,2017-07-15 00:00:00
12,DIC,19.2988,-99.1858,0.0,296.61133,289.18347,281.98602,2e-05,2017-07-15 00:00:00
13,EAJ,19.2712,-99.204,0.0,296.74426,289.38354,282.16455,2e-05,2017-07-15 00:00:00
14,EDL,19.3134,-99.3106,0.0,296.6875,289.23337000000004,282.02051,2e-05,2017-07-15 00:00:00
15,FAC,19.4825,-99.2435,0.0,296.20197,288.46472,281.33105,2e-05,2017-07-15 00:00:00
16,FAR,19.4737,-99.0462,0.0,295.82437000000004,288.15967,281.08353,2e-05,2017-07-15 00:00:00
17,GAM,19.4827,-99.0945,0.0,295.92151,288.22662,281.13538,2e-05,2017-07-15 00:00:00
18,HGM,19.4116,-99.1522,0.0,296.18359,288.54431,281.41327,2e-05,2017-07-15 00:00:00
19,INN,19.292,-99.3805,0.0,296.8056,289.40311,282.1731,2e-05,2017-07-15 00:00:00
20,IZT,19.3844,-99.1176,0.0,296.18781,288.59674,281.46631,2e-05,2017-07-15 00:00:00
21,LPR,19.5347,-99.1177,0.0,295.94955,288.21454,281.2446,2e-05,2017-07-15 00:00:00
22,LAA,19.4838,-99.1473,0.0,296.03436,288.31784,281.20944,2e-05,2017-07-15 00:00:00
23,IBM,19.4433,-99.2154,0.0,296.22809,288.5376,281.39929,2e-05,2017-07-15 00:00:00
24,LOM,19.403,-99.2421,0.0,296.35617,288.72083,281.56212999999997,2e-05,2017-07-15 00:00:00
25,LLA,19.5788,-99.0396,0.0,295.80554,288.13885,281.27008,2e-05,2017-07-15 00:00:00
26,MER,19.4246,-99.1196,0.0,296.08444,288.43579,281.32031,2e-05,2017-07-15 00:00:00
27,MGH,19.4041,-99.2026,0.0,296.29742000000005,288.66292999999996,281.51367,2e-05,2017-07-15 00:00:00
28,MPA,19.1769,-98.9902,0.0,296.76157,289.53632000000005,282.34546,1e-05,2017-07-15 00:00:00
29,MON,19.4604,-98.9029,0.0,295.61502,288.02734,280.98492000000005,1e-05,2017-07-15 00:00:00
30,MCM,19.4291,-99.1319,0.0,296.10159,288.44473,281.32642000000004,2e-05,2017-07-15 00:00:00
31,NEZ,19.3937,-99.0282,0.0,295.9613,288.38122999999996,281.28821,2e-05,2017-07-15 00:00:00
32,PED,19.3251,-99.2041,0.0,296.5423,289.05701,281.86938,2e-05,2017-07-15 00:00:00
33,SAG,19.533,-99.0303,0.0,295.73639,288.05801,281.10925,2e-05,2017-07-15 00:00:00
34,SNT,19.2504,-99.2565,0.0,296.87592,289.57086,282.32855,2e-05,2017-07-15 00:00:00
35,SFE,19.3574,-99.2629,0.0,296.50888,288.95746,281.77405,2e-05,2017-07-15 00:00:00
36,SAC,19.3456,-99.0094,0.0,296.08069,288.5719,281.46527000000003,1e-05,2017-07-15 00:00:00
37,TAH,19.2465,-99.0106,0.0,296.50192000000004,289.16495,282.00381,1e-05,2017-07-15 00:00:00
38,TLA,19.5291,-99.2046,0.0,296.11795,288.33902,281.35519,2e-05,2017-07-15 00:00:00
39,TLI,19.6025,-99.1772,0.0,296.16617,288.42886,281.59369,2e-05,2017-07-15 00:00:00
40,UIZ,19.3608,-99.0739,0.0,296.16342000000003,288.61777,281.49377000000004,2e-05,2017-07-15 00:00:00
41,UAX,19.3044,-99.1036,0.0,296.44119,288.99884,281.83307,2e-05,2017-07-15 00:00:00
42,VIF,19.6582,-99.0966,0.0,296.07858,288.42023,281.75485,2e-05,2017-07-15 00:00:00
43,XAL,19.526,-99.0824,0.0,295.85559,288.14032000000003,281.16467,2e-05,2017-07-15 00:00:00
