,Station_code,latitud,longitud,HOURNORAIN,T2MMAX,T2MMEAN,T2MMIN,TPRECMAX,FECHA
0,ACO,19.6355,-98.912,12012.41797,296.27869,285.89142000000004,276.65372,1e-05,2016-02-24 00:00:00
1,AJU,19.1547,-99.1625,15009.43262,298.68134,289.37,280.26248,0.0,2016-02-24 00:00:00
2,AJM,19.2721,-99.2077,13983.55469,297.8063,288.18807999999996,278.90097000000003,0.0,2016-02-24 00:00:00
3,ATI,19.577,-99.2541,12031.38965,296.5553,286.36523,276.86331,1e-05,2016-02-24 00:00:00
4,BJU,19.3716,-99.15899999999999,13112.2168,297.06604,287.17334,277.75366,0.0,2016-02-24 00:00:00
5,CAM,19.4684,-99.1698,12596.4043,296.6322,286.59112999999996,277.08875,1e-05,2016-02-24 00:00:00
6,CCA,19.3262,-99.1761,13480.10156,297.38092,287.60724,278.24548,0.0,2016-02-24 00:00:00
7,TEC,19.4872,-99.1142,12530.75,296.55307,286.44385,276.92688,1e-05,2016-02-24 00:00:00
8,CHO,19.2669,-98.8861,13841.90039,297.70529,287.99689,278.77496,0.0,2016-02-24 00:00:00
9,COR,19.2653,-99.02600000000001,13922.53418,297.7666,288.10165,278.85867,0.0,2016-02-24 00:00:00
10,CUA,19.3653,-99.2917,13229.280270000001,297.18457,287.37561,277.96954,0.0,2016-02-24 00:00:00
11,CUT,19.7222,-99.1986,11589.38379,296.80252,286.39862,277.04236000000003,1e-05,2016-02-24 00:00:00
12,DIC,19.2988,-99.1858,13722.55664,297.58655,287.88806,278.56363,0.0,2016-02-24 00:00:00
13,EAJ,19.2712,-99.204,13990.78906,297.81244,288.1958,278.91052,0.0,2016-02-24 00:00:00
14,EDL,19.3134,-99.3106,13655.671880000002,297.53641,287.84274,278.49741,0.0,2016-02-24 00:00:00
15,FAC,19.4825,-99.2435,12562.39355,296.62667999999996,286.62256,277.11942,1e-05,2016-02-24 00:00:00
16,FAR,19.4737,-99.0462,12591.72852,296.57419,286.41925,276.90808,1e-05,2016-02-24 00:00:00
17,GAM,19.4827,-99.0945,12546.40332,296.55771,286.4353,276.91949,1e-05,2016-02-24 00:00:00
18,HGM,19.4116,-99.1522,12854.87109,296.84517999999997,286.8692,277.40771,1e-05,2016-02-24 00:00:00
19,INN,19.292,-99.3805,13846.72656,297.69815,288.06732,278.75491,0.0,2016-02-24 00:00:00
20,IZT,19.3844,-99.1176,13014.50879,296.97235,287.02393,277.59052,1e-05,2016-02-24 00:00:00
21,LPR,19.5347,-99.1177,12199.93945,296.43506,286.22083,276.71518,1e-05,2016-02-24 00:00:00
22,LAA,19.4838,-99.1473,12538.09961,296.57391,286.49686,276.98367,1e-05,2016-02-24 00:00:00
23,IBM,19.4433,-99.2154,12716.4707,296.74689,286.76971000000003,277.28778,1e-05,2016-02-24 00:00:00
24,LOM,19.403,-99.2421,12947.55664,296.94498,287.0448,277.59781,0.0,2016-02-24 00:00:00
25,LLA,19.5788,-99.0396,12156.36621,296.39987,286.10669,276.67496,1e-05,2016-02-24 00:00:00
26,MER,19.4246,-99.1196,12777.74414,296.76855,286.74457,277.27022999999997,1e-05,2016-02-24 00:00:00
27,MGH,19.4041,-99.2026,12922.8457,296.91623,286.99115,277.54022000000003,0.0,2016-02-24 00:00:00
28,MPA,19.1769,-98.9902,14621.208980000001,298.4118,289.02655,279.94437,0.0,2016-02-24 00:00:00
29,MON,19.4604,-98.9029,12734.0332,296.64813,286.43414,276.94366,1e-05,2016-02-24 00:00:00
30,MCM,19.4291,-99.1319,12759.58203,296.7572,286.73682,277.25952,1e-05,2016-02-24 00:00:00
31,NEZ,19.3937,-99.0282,12950.86719,296.89011,286.85504,277.41547,1e-05,2016-02-24 00:00:00
32,PED,19.3251,-99.2041,13504.74414,297.40436,287.64725,278.28619,0.0,2016-02-24 00:00:00
33,SAG,19.533,-99.0303,12257.64746,296.383,286.10455,276.62314,1e-05,2016-02-24 00:00:00
34,SNT,19.2504,-99.2565,14210.03711,297.99356,288.44287,279.18265,0.0,2016-02-24 00:00:00
35,SFE,19.3574,-99.2629,13276.87891,297.22078999999997,287.41742,278.01865,0.0,2016-02-24 00:00:00
36,SAC,19.3456,-99.0094,13263.08301,297.1687,287.24298,277.86938,1e-05,2016-02-24 00:00:00
37,TAH,19.2465,-99.0106,14076.39844,297.9082,288.302,279.0961,0.0,2016-02-24 00:00:00
38,TLA,19.5291,-99.2046,12150.45703,296.47198,286.30908,276.78922,1e-05,2016-02-24 00:00:00
39,TLI,19.6025,-99.1772,12010.875979999999,296.5502,286.31021,276.83932000000004,1e-05,2016-02-24 00:00:00
40,UIZ,19.3608,-99.0739,13160.5625,297.08914,287.16196,277.75903,1e-05,2016-02-24 00:00:00
41,UAX,19.3044,-99.1036,13627.677730000001,297.5022,287.7496,278.42633,0.0,2016-02-24 00:00:00
42,VIF,19.6582,-99.0966,11880.69434,296.52609,286.19492,276.84265,1e-05,2016-02-24 00:00:00
43,XAL,19.526,-99.0824,12238.96094,296.40979,286.17441,276.67114,1e-05,2016-02-24 00:00:00
