,Station_code,latitud,longitud,HOURNORAIN,T2MMAX,T2MMEAN,T2MMIN,TPRECMAX,FECHA
0,ACO,19.6355,-98.912,0.0,294.39893,288.90485,285.11646,0.00373,2017-08-28 00:00:00
1,AJU,19.1547,-99.1625,0.0,293.97104,289.82343,286.68387,0.0039700000000000004,2017-08-28 00:00:00
2,AJM,19.2721,-99.2077,0.0,293.44379,289.20679,286.11413999999996,0.00379,2017-08-28 00:00:00
3,ATI,19.577,-99.2541,0.0,293.13531,288.51559,285.36078,0.0032600000000000003,2017-08-28 00:00:00
4,BJU,19.3716,-99.15899999999999,0.0,293.26636,288.75571,285.56287000000003,0.00379,2017-08-28 00:00:00
5,CAM,19.4684,-99.1698,0.0,293.04675,288.46143,285.26996,0.00372,2017-08-28 00:00:00
6,CCA,19.3262,-99.1761,0.0,293.34488,288.94855,285.79669,0.00379,2017-08-28 00:00:00
7,TEC,19.4872,-99.1142,0.0,293.22812000000005,288.46367999999995,285.1579,0.0038399999999999997,2017-08-28 00:00:00
8,CHO,19.2669,-98.8861,0.0,294.51639,289.43402000000003,285.75653,0.00445,2017-08-28 00:00:00
9,COR,19.2653,-99.02600000000001,0.0,294.10648,289.35962,285.91152999999997,0.00419,2017-08-28 00:00:00
10,CUA,19.3653,-99.2917,0.0,293.01025,288.75507000000005,285.72583,0.0036200000000000004,2017-08-28 00:00:00
11,CUT,19.7222,-99.1986,0.0,294.03986000000003,289.06768999999997,285.71655,0.00271,2017-08-28 00:00:00
12,DIC,19.2988,-99.1858,0.0,293.40466000000004,289.0766,285.94707999999997,0.0038,2017-08-28 00:00:00
13,EAJ,19.2712,-99.204,0.0,293.45654,289.2135,286.11578,0.00379,2017-08-28 00:00:00
14,EDL,19.3134,-99.3106,0.0,293.15186,288.98357999999996,285.97238,0.00365,2017-08-28 00:00:00
15,FAC,19.4825,-99.2435,0.0,292.84192,288.4068,285.31982,0.00361,2017-08-28 00:00:00
16,FAR,19.4737,-99.0462,0.0,293.53577,288.55316,285.09357,0.00402,2017-08-28 00:00:00
17,GAM,19.4827,-99.0945,0.0,293.31134,288.48724,285.13959,0.00389,2017-08-28 00:00:00
18,HGM,19.4116,-99.1522,0.0,293.19861000000003,288.61707,285.4021,0.0037799999999999995,2017-08-28 00:00:00
19,INN,19.292,-99.3805,0.0,293.16675,289.08292,286.10898,0.00364,2017-08-28 00:00:00
20,IZT,19.3844,-99.1176,0.0,293.38428,288.73447000000004,285.45624,0.00387,2017-08-28 00:00:00
21,LPR,19.5347,-99.1177,0.0,293.33249,288.47900000000004,285.14417000000003,0.00365,2017-08-28 00:00:00
22,LAA,19.4838,-99.1473,0.0,293.10497999999995,288.44406000000004,285.2074,0.0037700000000000003,2017-08-28 00:00:00
23,IBM,19.4433,-99.2154,0.0,292.96094,288.50275,285.38541000000004,0.00366,2017-08-28 00:00:00
24,LOM,19.403,-99.2421,0.0,292.98425,288.61728,285.53925,0.00364,2017-08-28 00:00:00
25,LLA,19.5788,-99.0396,0.0,293.7674,288.63916,285.11322,0.00372,2017-08-28 00:00:00
26,MER,19.4246,-99.1196,0.0,293.29163,288.59857,285.31561,0.00385,2017-08-28 00:00:00
27,MGH,19.4041,-99.2026,0.0,293.06494,288.62203999999997,285.49478,0.0036899999999999997,2017-08-28 00:00:00
28,MPA,19.1769,-98.9902,0.0,294.49304,289.8179,286.33511,0.00434,2017-08-28 00:00:00
29,MON,19.4604,-98.9029,0.0,294.08316,288.73291,285.009,0.00433,2017-08-28 00:00:00
30,MCM,19.4291,-99.1319,0.0,293.2384,288.5788,285.32043,0.0038200000000000005,2017-08-28 00:00:00
31,NEZ,19.3937,-99.0282,0.0,293.7446,288.78143,285.29507,0.0041,2017-08-28 00:00:00
32,PED,19.3251,-99.2041,0.0,293.27429,288.94315,285.83398,0.00375,2017-08-28 00:00:00
33,SAG,19.533,-99.0303,0.0,293.68352999999996,288.55773999999997,285.02859,0.00387,2017-08-28 00:00:00
34,SNT,19.2504,-99.2565,0.0,293.43317,289.30591,286.26764,0.00375,2017-08-28 00:00:00
35,SFE,19.3574,-99.2629,0.0,293.0679,288.78961,285.7399,0.00365,2017-08-28 00:00:00
36,SAC,19.3456,-99.0094,0.0,293.93787000000003,288.98547,285.47064,0.00418,2017-08-28 00:00:00
37,TAH,19.2465,-99.0106,0.0,294.22283999999996,289.46841,285.99631,0.00425,2017-08-28 00:00:00
38,TLA,19.5291,-99.2046,0.0,293.05765,288.4191,285.23724,0.00346,2017-08-28 00:00:00
39,TLI,19.6025,-99.1772,0.0,293.38959,288.60855,285.34344,0.00331,2017-08-28 00:00:00
40,UIZ,19.3608,-99.0739,0.0,293.62256,288.86005,285.4884,0.004,2017-08-28 00:00:00
41,UAX,19.3044,-99.1036,0.0,293.66458,289.09824,285.81165,0.00396,2017-08-28 00:00:00
42,VIF,19.6582,-99.0966,0.0,293.89801,288.83856000000003,285.38345,0.0032600000000000003,2017-08-28 00:00:00
43,XAL,19.526,-99.0824,0.0,293.45096,288.4946,285.08521,0.0037600000000000003,2017-08-28 00:00:00
