,Station_code,latitud,longitud,HOURNORAIN,T2MMAX,T2MMEAN,T2MMIN,TPRECMAX,FECHA
0,ACO,19.6355,-98.912,35787.82422,291.54672,281.5553,274.04427999999996,0.0,2017-11-24 00:00:00
1,AJU,19.1547,-99.1625,28754.36523,293.82907,285.01999,277.59906,0.0,2017-11-24 00:00:00
2,AJM,19.2721,-99.2077,29667.99414,293.05328,283.70453,276.22147,0.0,2017-11-24 00:00:00
3,ATI,19.577,-99.2541,31991.73828,292.00259,281.67151,274.27191,0.0,2017-11-24 00:00:00
4,BJU,19.3716,-99.15899999999999,31496.85352,292.3309,282.60062,275.11304,0.0,2017-11-24 00:00:00
5,CAM,19.4684,-99.1698,32148.20703,291.93883999999997,281.95288,274.45117,0.0,2017-11-24 00:00:00
6,CCA,19.3262,-99.1761,30744.652339999997,292.63855,283.07147000000003,275.59002999999996,0.0,2017-11-24 00:00:00
7,TEC,19.4872,-99.1142,32977.09375,291.79941,281.8277,274.3197,0.0,2017-11-24 00:00:00
8,CHO,19.2669,-98.8861,34273.10938,292.68847999999997,283.5943,276.31888,0.0,2017-11-24 00:00:00
9,COR,19.2653,-99.02600000000001,32437.31445,292.85156,283.67026,276.31509,0.0,2017-11-24 00:00:00
10,CUA,19.3653,-99.2917,30219.34961,292.5278,282.77994,275.27828999999997,0.0,2017-11-24 00:00:00
11,CUT,19.7222,-99.1986,32536.33203,292.34668,281.80017000000004,274.54724,0.0,2017-11-24 00:00:00
12,DIC,19.2988,-99.1858,30275.226560000003,292.83643,283.37823,275.89923,0.0,2017-11-24 00:00:00
13,EAJ,19.2712,-99.204,29696.5625,293.05646,283.71405,276.23287999999997,0.0,2017-11-24 00:00:00
14,EDL,19.3134,-99.3106,29508.804689999997,292.85143999999997,283.30054,275.79327,0.0,2017-11-24 00:00:00
15,FAC,19.4825,-99.2435,31516.378910000003,291.99646,281.95175,274.45529,0.0,2017-11-24 00:00:00
16,FAR,19.4737,-99.0462,33909.56641,291.72836,281.85086,274.3418,0.0,2017-11-24 00:00:00
17,GAM,19.4827,-99.0945,33230.70312,291.77887000000004,281.83215,274.3233,0.0,2017-11-24 00:00:00
18,HGM,19.4116,-99.1522,31971.88867,292.11798,282.26971000000003,274.77477999999996,0.0,2017-11-24 00:00:00
19,INN,19.292,-99.3805,28930.13672,293.01398,283.55682,276.05422999999996,0.0,2017-11-24 00:00:00
20,IZT,19.3844,-99.1176,32206.55078,292.19879,282.45898,274.9761,0.0,2017-11-24 00:00:00
21,LPR,19.5347,-99.1177,33251.10938,291.74084,281.60056000000003,274.12415,0.0,2017-11-24 00:00:00
22,LAA,19.4838,-99.1473,32518.441410000003,291.85938,281.86316,274.35846000000004,0.0,2017-11-24 00:00:00
23,IBM,19.4433,-99.2154,31503.41992,292.08569,282.12769,274.62906,0.0,2017-11-24 00:00:00
24,LOM,19.403,-99.2421,30931.347660000003,292.28598,282.4234,274.92499,0.0,2017-11-24 00:00:00
25,LLA,19.5788,-99.0396,34326.59766,291.65845,281.58563,274.09711,0.0,2017-11-24 00:00:00
26,MER,19.4246,-99.1196,32524.60547,292.00955,282.1524,274.65686,0.0,2017-11-24 00:00:00
27,MGH,19.4041,-99.2026,31294.09375,292.23199,282.37872000000004,274.88162,0.0,2017-11-24 00:00:00
28,MPA,19.1769,-98.9902,32050.92188,293.44897000000003,284.66672,277.43703999999997,0.0,2017-11-24 00:00:00
29,MON,19.4604,-98.9029,35490.73047,291.64352,281.95016,274.45038,0.0,2017-11-24 00:00:00
30,MCM,19.4291,-99.1319,32382.148439999997,292.01324,282.13629,274.63919,0.0,2017-11-24 00:00:00
31,NEZ,19.3937,-99.0282,33708.49219,292.00861000000003,282.33139,274.86328,0.0,2017-11-24 00:00:00
32,PED,19.3251,-99.2041,30407.535160000003,292.68188,283.10577,275.61633,0.0,2017-11-24 00:00:00
33,SAG,19.533,-99.0303,34444.23438,291.58496,281.56561,274.0528,0.0,2017-11-24 00:00:00
34,SNT,19.2504,-99.2565,28959.66797,293.24737999999996,283.97943,276.48013,0.0,2017-11-24 00:00:00
35,SFE,19.3574,-99.2629,30293.753910000003,292.54871,282.83304,275.33267,0.0,2017-11-24 00:00:00
36,SAC,19.3456,-99.0094,33589.61719,292.25543,282.7576,275.33337,0.0,2017-11-24 00:00:00
37,TAH,19.2465,-99.0106,32471.51953,292.97449,283.88953,276.56625,0.0,2017-11-24 00:00:00
38,TLA,19.5291,-99.2046,32311.878910000003,291.86319,281.62737999999996,274.17914,0.0,2017-11-24 00:00:00
39,TLI,19.6025,-99.1772,32604.41992,291.96249,281.66687,274.26392000000004,0.0,2017-11-24 00:00:00
40,UIZ,19.3608,-99.0739,32686.59375,292.25613,282.63492,275.17471,0.0,2017-11-24 00:00:00
41,UAX,19.3044,-99.1036,31543.76953,292.68176,283.25815,275.81768999999997,0.0,2017-11-24 00:00:00
42,VIF,19.6582,-99.0966,33590.75391,291.93997,281.668,274.27263999999997,0.0,2017-11-24 00:00:00
43,XAL,19.526,-99.0824,33727.57812,291.66733,281.58304,274.08792,0.0,2017-11-24 00:00:00
