,Station_code,latitud,longitud,HOURNORAIN,T2MMAX,T2MMEAN,T2MMIN,TPRECMAX,FECHA
0,ACO,19.6355,-98.912,0.0,295.24057,289.46802,285.72722999999996,0.0005,2016-06-15 00:00:00
1,AJU,19.1547,-99.1625,0.0,297.33487,290.8996,286.86786,0.00125,2016-06-15 00:00:00
2,AJM,19.2721,-99.2077,0.0,296.18417,290.15527000000003,286.44415,0.00115,2016-06-15 00:00:00
3,ATI,19.577,-99.2541,0.0,294.73199,289.2774,286.00937000000005,0.0009599999999999999,2016-06-15 00:00:00
4,BJU,19.3716,-99.15899999999999,0.0,295.35251,289.57651,286.01959,0.00098,2016-06-15 00:00:00
5,CAM,19.4684,-99.1698,0.0,294.80859,289.21939,285.80219,0.0009199999999999999,2016-06-15 00:00:00
6,CCA,19.3262,-99.1761,0.0,295.70966,289.82482999999996,286.20062,0.00105,2016-06-15 00:00:00
7,TEC,19.4872,-99.1142,0.0,294.80499,289.1774,285.69424,0.0008300000000000001,2016-06-15 00:00:00
8,CHO,19.2669,-98.8861,0.0,296.65555,290.28931,286.12006,0.00078,2016-06-15 00:00:00
9,COR,19.2653,-99.02600000000001,0.0,296.49823,290.255,286.25842,0.00093,2016-06-15 00:00:00
10,CUA,19.3653,-99.2917,0.0,295.35321,289.63092,286.1691,0.0011099999999999999,2016-06-15 00:00:00
11,CUT,19.7222,-99.1986,0.0,295.36618,289.81506,286.47174,0.0009,2016-06-15 00:00:00
12,DIC,19.2988,-99.1858,0.0,295.94586,289.9873,286.31573,0.0011,2016-06-15 00:00:00
13,EAJ,19.2712,-99.204,0.0,296.19696,290.16217,286.44485,0.00115,2016-06-15 00:00:00
14,EDL,19.3134,-99.3106,0.0,295.7699,289.90906,286.35107,0.00117,2016-06-15 00:00:00
15,FAC,19.4825,-99.2435,0.0,294.71545,289.19461,285.86234,0.001,2016-06-15 00:00:00
16,FAR,19.4737,-99.0462,0.0,294.96127,289.22722999999996,285.61426,0.00072,2016-06-15 00:00:00
17,GAM,19.4827,-99.0945,0.0,294.84589,289.18982,285.67172,0.0008,2016-06-15 00:00:00
18,HGM,19.4116,-99.1522,0.0,295.09491,289.39957000000004,285.89551,0.00093,2016-06-15 00:00:00
19,INN,19.292,-99.3805,0.0,295.94263,290.03656,286.45761,0.00122,2016-06-15 00:00:00
20,IZT,19.3844,-99.1176,0.0,295.31161000000003,289.52124,285.92499,0.00091,2016-06-15 00:00:00
21,LPR,19.5347,-99.1177,0.0,294.73199,289.1698,285.74066,0.0008,2016-06-15 00:00:00
22,LAA,19.4838,-99.1473,0.0,294.77356000000003,289.18073,285.746,0.00088,2016-06-15 00:00:00
23,IBM,19.4433,-99.2154,0.0,294.88876,289.29742000000005,285.90305,0.00099,2016-06-15 00:00:00
24,LOM,19.403,-99.2421,0.0,295.10019,289.44916,286.02367999999996,0.0010400000000000001,2016-06-15 00:00:00
25,LLA,19.5788,-99.0396,0.0,294.93649,289.27505,285.70977999999997,0.00067,2016-06-15 00:00:00
26,MER,19.4246,-99.1196,0.0,295.05773999999997,289.35202000000004,285.81775,0.00088,2016-06-15 00:00:00
27,MGH,19.4041,-99.2026,0.0,295.10715,289.43712999999997,285.98111,0.00101,2016-06-15 00:00:00
28,MPA,19.1769,-98.9902,0.0,297.38486,290.83813,286.59682999999995,0.0010199999999999999,2016-06-15 00:00:00
29,MON,19.4604,-98.9029,0.0,295.28174,289.34811,285.49896,0.00054,2016-06-15 00:00:00
30,MCM,19.4291,-99.1319,0.0,295.02203,289.33685,285.82608,0.0008900000000000001,2016-06-15 00:00:00
31,NEZ,19.3937,-99.0282,0.0,295.39386,289.50604,285.76749,0.00075,2016-06-15 00:00:00
32,PED,19.3251,-99.2041,0.0,295.69849,289.83115,286.23456,0.00109,2016-06-15 00:00:00
33,SAG,19.533,-99.0303,0.0,294.85919,289.1846,285.60141,0.00065,2016-06-15 00:00:00
34,SNT,19.2504,-99.2565,0.0,296.36157000000003,290.28792999999996,286.56287000000003,0.00121,2016-06-15 00:00:00
35,SFE,19.3574,-99.2629,0.0,295.41598999999997,289.66519,286.17537999999996,0.0011,2016-06-15 00:00:00
36,SAC,19.3456,-99.0094,0.0,295.78326,289.75635,285.90237,0.00078,2016-06-15 00:00:00
37,TAH,19.2465,-99.0106,0.0,296.7088,290.3884,286.32452,0.0009400000000000001,2016-06-15 00:00:00
38,TLA,19.5291,-99.2046,0.0,294.63272,289.1604,285.85294,0.0009199999999999999,2016-06-15 00:00:00
39,TLI,19.6025,-99.1772,0.0,294.85431,289.33905,285.99203,0.00088,2016-06-15 00:00:00
40,UIZ,19.3608,-99.0739,0.0,295.54611,289.64557,285.93523999999996,0.00086,2016-06-15 00:00:00
41,UAX,19.3044,-99.1036,0.0,295.99359,289.96967,286.19489,0.00098,2016-06-15 00:00:00
42,VIF,19.6582,-99.0966,0.0,295.12479,289.52124,286.05215,0.0007700000000000001,2016-06-15 00:00:00
43,XAL,19.526,-99.0824,0.0,294.76617000000005,289.15939,285.66852,0.00074,2016-06-15 00:00:00
