,Station_code,latitud,longitud,HOURNORAIN,T2MMAX,T2MMEAN,T2MMIN,TPRECMAX,FECHA
0,ACO,19.6355,-98.912,2908.79688,301.40103,292.6145,284.37897000000004,0.0001,2020-04-19 00:00:00
1,AJU,19.1547,-99.1625,6854.77832,303.92239,294.57538,286.14572000000004,5.9999999999999995e-05,2020-04-19 00:00:00
2,AJM,19.2721,-99.2077,5405.603520000001,302.90985,293.58344,285.08221000000003,7e-05,2020-04-19 00:00:00
3,ATI,19.577,-99.2541,2161.32666,301.53931,292.37656,283.79785,9e-05,2020-04-19 00:00:00
4,BJU,19.3716,-99.15899999999999,3955.1984899999998,302.02924,292.79861,284.3056,8e-05,2020-04-19 00:00:00
5,CAM,19.4684,-99.1698,3147.05396,301.52374,292.31677,283.79932,9e-05,2020-04-19 00:00:00
6,CCA,19.3262,-99.1761,4547.52783,302.40362999999996,293.13364,284.63806,8e-05,2020-04-19 00:00:00
7,TEC,19.4872,-99.1142,3072.29688,301.41046,292.26662999999996,283.79987,9e-05,2020-04-19 00:00:00
8,CHO,19.2669,-98.8861,4220.2915,302.69171,293.70026,285.48107999999996,8e-05,2020-04-19 00:00:00
9,COR,19.2653,-99.02600000000001,4719.757320000001,302.80261,293.67865,285.35007,8e-05,2020-04-19 00:00:00
10,CUA,19.3653,-99.2917,4210.13379,302.19675,292.87256,284.3067,8e-05,2020-04-19 00:00:00
11,CUT,19.7222,-99.1986,1608.43054,302.04269,293.07886,284.54992999999996,8e-05,2020-04-19 00:00:00
12,DIC,19.2988,-99.1858,4946.03223,302.64727999999997,293.35367,284.85846000000004,8e-05,2020-04-19 00:00:00
13,EAJ,19.2712,-99.204,5409.228029999999,302.9162,293.59222,285.09384,7e-05,2020-04-19 00:00:00
14,EDL,19.3134,-99.3106,4958.6582,302.60967999999997,293.25424,284.69855,7e-05,2020-04-19 00:00:00
15,FAC,19.4825,-99.2435,3058.09863,301.53656,292.27652,283.7085,9e-05,2020-04-19 00:00:00
16,FAR,19.4737,-99.0462,3190.16797,301.40692,292.34131,283.9498,0.0001,2020-04-19 00:00:00
17,GAM,19.4827,-99.0945,3105.4577600000002,301.4082,292.28564,283.83926,9e-05,2020-04-19 00:00:00
18,HGM,19.4116,-99.1522,3554.7294899999997,301.76773,292.56094,284.06647000000004,9e-05,2020-04-19 00:00:00
19,INN,19.292,-99.3805,5295.437989999999,302.80945,293.42792000000003,284.86798,7e-05,2020-04-19 00:00:00
20,IZT,19.3844,-99.1176,3772.6047399999998,301.90466000000004,292.72449,284.26776,9e-05,2020-04-19 00:00:00
21,LPR,19.5347,-99.1177,2594.02979,301.33981,292.24728,283.77448,9e-05,2020-04-19 00:00:00
22,LAA,19.4838,-99.1473,3065.09521,301.44748,292.26703,283.76816,9e-05,2020-04-19 00:00:00
23,IBM,19.4433,-99.2154,3331.50781,301.67096000000004,292.41913,283.87216,9e-05,2020-04-19 00:00:00
24,LOM,19.403,-99.2421,3720.0517600000003,301.90887000000004,292.62476000000004,284.06958,8e-05,2020-04-19 00:00:00
25,LLA,19.5788,-99.0396,2731.80469,301.35773,292.38507000000004,284.00787,0.0001,2020-04-19 00:00:00
26,MER,19.4246,-99.1196,3431.12646,301.66602,292.49896,284.03314,9e-05,2020-04-19 00:00:00
27,MGH,19.4041,-99.2026,3674.9328600000003,301.86646,292.60974,284.07675,8e-05,2020-04-19 00:00:00
28,MPA,19.1769,-98.9902,5314.197270000001,303.55163999999996,294.42267000000004,286.14898999999997,7e-05,2020-04-19 00:00:00
29,MON,19.4604,-98.9029,3403.8552200000004,301.44504,292.51291000000003,284.25311,0.0001,2020-04-19 00:00:00
30,MCM,19.4291,-99.1319,3406.18799,301.65722999999997,292.47794,283.99957,9e-05,2020-04-19 00:00:00
31,NEZ,19.3937,-99.0282,3607.57275,301.77124,292.7056,284.34515,9e-05,2020-04-19 00:00:00
32,PED,19.3251,-99.2041,4624.52441,302.43854,293.14398,284.62885,8e-05,2020-04-19 00:00:00
33,SAG,19.533,-99.0303,2855.0578600000003,301.26926000000003,292.27667,283.90479,0.0001,2020-04-19 00:00:00
34,SNT,19.2504,-99.2565,5863.07666,303.13739,293.7695,285.25177,7e-05,2020-04-19 00:00:00
35,SFE,19.3574,-99.2629,4286.12598,302.23523,292.91965,284.36562999999995,8e-05,2020-04-19 00:00:00
36,SAC,19.3456,-99.0094,3931.5825200000004,302.09192,293.02979,284.69928,9e-05,2020-04-19 00:00:00
37,TAH,19.2465,-99.0106,4831.69336,302.96411,293.84811,285.53958,8e-05,2020-04-19 00:00:00
38,TLA,19.5291,-99.2046,2388.57178,301.3959,292.22574,283.67416000000003,9e-05,2020-04-19 00:00:00
39,TLI,19.6025,-99.1772,2230.1359899999998,301.55573,292.46045,283.93462999999997,9e-05,2020-04-19 00:00:00
40,UIZ,19.3608,-99.0739,3918.8701200000005,302.02429,292.88831,284.48352,9e-05,2020-04-19 00:00:00
41,UAX,19.3044,-99.1036,4612.50439,302.52155,293.31915,284.89615,8e-05,2020-04-19 00:00:00
42,VIF,19.6582,-99.0966,2267.10352,301.64727999999997,292.68987999999996,284.25644,9e-05,2020-04-19 00:00:00
43,XAL,19.526,-99.0824,2716.8476600000004,301.29642,292.23874,283.80568999999997,0.0001,2020-04-19 00:00:00
