16.807361364364624,12.471399545669556,36.600285053253174,16.80507802963257 
20.14325475692749,14.34250545501709,63.264540672302246,9.638874530792236 
14.569549322128296,12.757091283798218,36.5469765663147,17.625611305236816 
19.512704849243164,16.934049606323242,61.56356859207153,9.640730142593384 
14.933070659637451,12.496350288391113,37.162959814071655,16.367103815078735 
18.895728588104248,11.115186929702759,35.911224126815796,17.375597953796387 
19.916260719299316,16.948571920394897,63.1133987903595,9.623380661010742 
19.408616542816162,14.38503623008728,61.646082639694214,9.592942476272583 
17.08480477333069,11.83044695854187,36.68898916244507,17.315627574920654 
14.570993185043335,12.589580059051514,37.22328543663025,16.782907485961914 
