20.311897039413452,15.701197385787964,60.301249265670776,9.597492456436157 
13.771625518798828,13.513022184371948,37.350831031799316,19.965752363204956 
19.38409161567688,15.364400386810303,62.743730306625366,9.85155177116394 
18.292550086975098,10.917896509170532,36.71448278427124,17.86814022064209 
19.947619915008545,14.765427112579346,63.03835701942444,9.803844928741455 
19.276896476745605,17.60721230506897,63.32411336898804,9.717864036560059 
18.484445095062256,11.071799278259277,37.410579442977905,16.524091243743896 
14.961748600006104,11.961942434310913,36.33825922012329,17.71323275566101 
19.639046907424927,16.497506141662598,61.88241243362427,10.449309349060059 
19.266842126846313,15.391509056091309,62.430378913879395,9.673527717590332 
